id,type,english,tts_text,chinese,difficulty,topic,keywords,lesson,unit_name,source_note
92,sentence,Jenny is an eleven-year-old girl.,Jenny is an eleven-year-old girl.,Jenny 是一個十一歲的女孩。,beginner,七上 複習3-4-國中2000單字,Jenny;eleven-year-old;girl,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L3 Reading: Beds
93,sentence,Her house is an igloo.,Her house is an igloo.,她的房子是一間冰屋。,beginner,七上 複習3-4-國中2000單字,house;igloo,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L3 Reading: Beds
94,sentence,Her bed is beside the kitchen.,Her bed is beside the kitchen.,她的床在廚房旁邊。,beginner,七上 複習3-4-國中2000單字,bed;beside;kitchen,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L3 Reading: Beds
95,sentence,It is a big and hard ice bed.,It is a big and hard ice bed.,它是一張又大又硬的冰床。,beginner,七上 複習3-4-國中2000單字,big;hard;ice bed,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L3 Reading: Beds
96,sentence,Jason's house is inside a cave.,Jason's house is inside a cave.,Jason 的房子在洞穴裡面。,beginner,七上 複習3-4-國中2000單字,Jason;inside;cave,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L3 Reading: Beds
97,sentence,His bed is an old blanket.,His bed is an old blanket.,他的床是一條舊毛毯。,beginner,七上 複習3-4-國中2000單字,bed;old;blanket,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L3 Reading: Beds
98,sentence,The Smiths need three bedrooms.,The Smiths need three bedrooms.,Smith 一家需要三間臥室。,beginner,七上 複習3-4-國中2000單字,need;three bedrooms,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L3 Read Up optional: house
99,sentence,The kitchen is next to the living room.,The kitchen is next to the living room.,廚房在客廳旁邊。,beginner,七上 複習3-4-國中2000單字,kitchen;next to;living room,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L3 Read Up optional: house
100,sentence,This house is perfect for them.,This house is perfect for them.,這間房子很適合他們。,beginner,七上 複習3-4-國中2000單字,house;perfect;them,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L3 Read Up optional: house
101,sentence,Listen to her voice.,Listen to her voice.,聽她的聲音。,beginner,七上 複習3-4-國中2000單字,listen;voice,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Vocabulary: listen, voice, commands, noise, early and late"
102,sentence,Her voice is great.,Her voice is great.,她的歌喉很棒。,beginner,七上 複習3-4-國中2000單字,voice;great,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Vocabulary: listen, voice, commands, noise, early and late"
103,sentence,Please stand up.,Please stand up.,請站起來。,beginner,七上 複習3-4-國中2000單字,please;stand up,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Vocabulary: listen, voice, commands, noise, early and late"
104,sentence,Don't stand up.,Don't stand up.,不要站起來。,beginner,七上 複習3-4-國中2000單字,don't;stand up,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Vocabulary: listen, voice, commands, noise, early and late"
105,sentence,Please sit down.,Please sit down.,請坐下。,beginner,七上 複習3-4-國中2000單字,please;sit down,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Vocabulary: listen, voice, commands, noise, early and late"
106,sentence,"Sit down, please.","Sit down, please.",請坐下。,beginner,七上 複習3-4-國中2000單字,sit down;please,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Vocabulary: listen, voice, commands, noise, early and late"
107,sentence,Let's take a photo.,Let's take a photo.,我們來拍照吧。,beginner,七上 複習3-4-國中2000單字,let's;take a photo,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Vocabulary: listen, voice, commands, noise, early and late"
108,sentence,Don't make any noise.,Don't make any noise.,不要製造任何噪音。,beginner,七上 複習3-4-國中2000單字,don't;make any noise,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Vocabulary: listen, voice, commands, noise, early and late"
109,sentence,I can't talk now.,I can't talk now.,我現在不能講話。,beginner,七上 複習3-4-國中2000單字,can't;talk;now,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Vocabulary: listen, voice, commands, noise, early and late"
110,sentence,It's too noisy here.,It's too noisy here.,這裡太吵了。,beginner,七上 複習3-4-國中2000單字,too;noisy;here,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Vocabulary: listen, voice, commands, noise, early and late"
111,sentence,It's late.,It's late.,時間晚了。,beginner,七上 複習3-4-國中2000單字,late,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Vocabulary: listen, voice, commands, noise, early and late"
112,sentence,Let's go home.,Let's go home.,我們回家吧。,beginner,七上 複習3-4-國中2000單字,let's;go home,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Vocabulary: listen, voice, commands, noise, early and late"
113,sentence,Don't talk.,Don't talk.,不要講話。,beginner,七上 複習3-4-國中2000單字,don't;talk,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Vocabulary: listen, voice, commands, noise, early and late"
114,sentence,Be quiet and listen.,Be quiet and listen.,安靜並聽。,beginner,七上 複習3-4-國中2000單字,be quiet;listen,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Vocabulary: listen, voice, commands, noise, early and late"
115,sentence,Don't be late.,Don't be late.,不要遲到。,beginner,七上 複習3-4-國中2000單字,don't;be late,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Vocabulary: listen, voice, commands, noise, early and late"
116,sentence,Please be early.,Please be early.,請早一點。,beginner,七上 複習3-4-國中2000單字,please;early,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Vocabulary: listen, voice, commands, noise, early and late"
117,sentence,This song is great.,This song is great.,這首歌很棒。,beginner,七上 複習3-4-國中2000單字,song;great,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Vocabulary: listen, voice, commands, noise, early and late"
118,sentence,The room is quiet.,The room is quiet.,房間很安靜。,beginner,七上 複習3-4-國中2000單字,room;quiet,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Vocabulary: listen, voice, commands, noise, early and late"
119,sentence,The street is noisy.,The street is noisy.,街道很吵。,beginner,七上 複習3-4-國中2000單字,street;noisy,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Vocabulary: listen, voice, commands, noise, early and late"
120,sentence,Make a card for her.,Make a card for her.,為她做一張卡片。,beginner,七上 複習3-4-國中2000單字,make;card;her,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Vocabulary: listen, voice, commands, noise, early and late"
121,sentence,The girls are on the sidewalk.,The girls are on the sidewalk.,女孩們在人行道上。,beginner,七上 複習3-4-國中2000單字,girls;sidewalk,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
122,sentence,I can listen to this song again and again.,I can listen to this song again and again.,我可以一再聽這首歌。,beginner,七上 複習3-4-國中2000單字,can;listen;song;again and again,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
123,sentence,I can listen to their songs again.,I can listen to their songs again.,我可以再聽她們的歌。,beginner,七上 複習3-4-國中2000單字,can;listen;their songs;again,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
124,sentence,Check out their Instagram.,Check out their Instagram.,查看她們的 Instagram。,beginner,七上 複習3-4-國中2000單字,check out;Instagram,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
125,sentence,We can watch their live stream.,We can watch their live stream.,我們可以看她們的現場直播。,beginner,七上 複習3-4-國中2000單字,can;watch;live stream,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
126,sentence,I can't wait.,I can't wait.,我等不及了。,beginner,七上 複習3-4-國中2000單字,can't wait,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
127,sentence,"Come on, let's cross the road.","Come on, let's cross the road.",快點，我們過馬路吧。,beginner,七上 複習3-4-國中2000單字,come on;let's;cross the road,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
128,sentence,"Watch out, Ha-Joon!","Watch out, Ha Joon!",小心，Ha-Joon！,beginner,七上 複習3-4-國中2000單字,watch out;Ha-Joon,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
129,sentence,Are you OK?,Are you OK?,你還好嗎？,beginner,七上 複習3-4-國中2000單字,Are you OK,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
130,sentence,"I'm fine, thanks.","I'm fine, thanks.",我很好，謝謝。,beginner,七上 複習3-4-國中2000單字,fine;thanks,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
131,sentence,I'm a real phubber.,I'm a real phubber.,我真的是低頭族。,beginner,七上 複習3-4-國中2000單字,real;phubber,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
132,sentence,Don't look down at your phone.,Don't look down at your phone.,不要低頭看你的手機。,beginner,七上 複習3-4-國中2000單字,don't;look down;phone,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
133,sentence,Don't look at your phone all the time.,Don't look at your phone all the time.,不要一直看你的手機。,beginner,七上 複習3-4-國中2000單字,don't;phone;all the time,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
134,sentence,You're right.,You're right.,你說得對。,beginner,七上 複習3-4-國中2000單字,you're right,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
135,sentence,Guess what?,Guess what?,你猜怎麼著？,beginner,七上 複習3-4-國中2000單字,Guess what,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
136,sentence,Some traffic lights are on the ground.,Some traffic lights are on the ground.,有些紅綠燈在地面上。,beginner,七上 複習3-4-國中2000單字,traffic lights;ground,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
137,sentence,People look down at their phones.,People look down at their phones.,人們低頭看他們的手機。,beginner,七上 複習3-4-國中2000單字,people;look down;phones,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
138,sentence,People need to watch out for cars.,People need to watch out for cars.,人們需要小心車子。,beginner,七上 複習3-4-國中2000單字,people;watch out;cars,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
139,sentence,That is a great idea.,That is a great idea.,那是個很棒的主意。,beginner,七上 複習3-4-國中2000單字,great idea,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
140,sentence,A phubber looks at a phone all the time.,A phubber looks at a phone all the time.,低頭族一直看手機。,beginner,七上 複習3-4-國中2000單字,phubber;phone;all the time,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
141,sentence,Can Abby walk?,Can Abby walk?,Abby 會走路嗎？,beginner,七上 複習3-4-國中2000單字,Can;walk,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Grammar: can, can’t, What can someone do?"
142,sentence,"Yes, she can.","Yes, she can.",是的，她會。,beginner,七上 複習3-4-國中2000單字,Yes;she can,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Grammar: can, can’t, What can someone do?"
143,sentence,Can Abby jump?,Can Abby jump?,Abby 會跳嗎？,beginner,七上 複習3-4-國中2000單字,Can;jump,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Grammar: can, can’t, What can someone do?"
144,sentence,"No, she can't.","No, she can't.",不，她不會。,beginner,七上 複習3-4-國中2000單字,No;can't,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Grammar: can, can’t, What can someone do?"
145,sentence,Can Nick make toys?,Can Nick make toys?,Nick 會做玩具嗎？,beginner,七上 複習3-4-國中2000單字,Can;make toys,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Grammar: can, can’t, What can someone do?"
146,sentence,"Yes, he can.","Yes, he can.",是的，他會。,beginner,七上 複習3-4-國中2000單字,Yes;he can,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Grammar: can, can’t, What can someone do?"
147,sentence,Can Nick play cards?,Can Nick play cards?,Nick 會玩牌嗎？,beginner,七上 複習3-4-國中2000單字,Can;play cards,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Grammar: can, can’t, What can someone do?"
148,sentence,"No, he can't.","No, he can't.",不，他不會。,beginner,七上 複習3-4-國中2000單字,No;he can't,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Grammar: can, can’t, What can someone do?"
149,sentence,Can Ha-Joon and Ann write songs?,Can Ha Joon and Ann write songs?,Ha-Joon 和 Ann 會寫歌嗎？,beginner,七上 複習3-4-國中2000單字,Can;write songs,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Grammar: can, can’t, What can someone do?"
150,sentence,"No, they can't.","No, they can't.",不，他們不會。,beginner,七上 複習3-4-國中2000單字,No;they can't,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Grammar: can, can’t, What can someone do?"
151,sentence,Can Ha-Joon and Ann read English?,Can Ha Joon and Ann read English?,Ha-Joon 和 Ann 會讀英文嗎？,beginner,七上 複習3-4-國中2000單字,Can;read English,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Grammar: can, can’t, What can someone do?"
152,sentence,"Yes, they can.","Yes, they can.",是的，他們會。,beginner,七上 複習3-4-國中2000單字,Yes;they can,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Grammar: can, can’t, What can someone do?"
153,sentence,Can Scott run?,Can Scott run?,Scott 會跑嗎？,beginner,七上 複習3-4-國中2000單字,Can;run,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Grammar: can, can’t, What can someone do?"
154,sentence,Can Scott read Chinese?,Can Scott read Chinese?,Scott 會讀中文嗎？,beginner,七上 複習3-4-國中2000單字,Can;read Chinese,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Grammar: can, can’t, What can someone do?"
155,sentence,Can Bella cook?,Can Bella cook?,Bella 會煮飯嗎？,beginner,七上 複習3-4-國中2000單字,Can;cook,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Grammar: can, can’t, What can someone do?"
156,sentence,Can Bella dance?,Can Bella dance?,Bella 會跳舞嗎？,beginner,七上 複習3-4-國中2000單字,Can;dance,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Grammar: can, can’t, What can someone do?"
157,sentence,What can Sam do?,What can Sam do?,Sam 會做什麼？,beginner,七上 複習3-4-國中2000單字,What can;do,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Grammar: can, can’t, What can someone do?"
158,sentence,He can sing and dance.,He can sing and dance.,他會唱歌和跳舞。,beginner,七上 複習3-4-國中2000單字,can;sing;dance,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Grammar: can, can’t, What can someone do?"
159,sentence,What can Adam do?,What can Adam do?,Adam 會做什麼？,beginner,七上 複習3-4-國中2000單字,What can;Adam;do,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Grammar: can, can’t, What can someone do?"
160,sentence,He can sing and cook.,He can sing and cook.,他會唱歌和煮飯。,beginner,七上 複習3-4-國中2000單字,can;sing;cook,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,"Merged review from Lesson 3 and Lesson 4 | L4 Grammar: can, can’t, What can someone do?"
161,sentence,What can Adam and Ben do?,What can Adam and Ben do?,Adam 和 Ben 會做什麼？,beginner,七上 複習3-4-國中2000單字,What can;Adam;Ben;do,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Grammar practice: ability questions and short answers
162,sentence,They can write songs.,They can write songs.,他們會寫歌。,beginner,七上 複習3-4-國中2000單字,can;write songs,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Grammar practice: ability questions and short answers
163,sentence,Ben can dance but cannot sing.,Ben can dance but cannot sing.,Ben 會跳舞，但是不會唱歌。,beginner,七上 複習3-4-國中2000單字,Ben;dance;cannot sing,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Grammar practice: ability questions and short answers
164,sentence,"Ben can dance, but he can't sing.","Ben can dance, but he can't sing.",Ben 會跳舞，但是他不會唱歌。,beginner,七上 複習3-4-國中2000單字,Ben;dance;can't sing,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Grammar practice: ability questions and short answers
165,sentence,"Sam can sing, but he can't write songs.","Sam can sing, but he can't write songs.",Sam 會唱歌，但是他不會寫歌。,beginner,七上 複習3-4-國中2000單字,Sam;sing;can't write songs,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Grammar practice: ability questions and short answers
166,sentence,Can you cook?,Can you cook?,你會煮飯嗎？,beginner,七上 複習3-4-國中2000單字,Can you;cook,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Grammar practice: ability questions and short answers
167,sentence,Can you sing?,Can you sing?,你會唱歌嗎？,beginner,七上 複習3-4-國中2000單字,Can you;sing,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Grammar practice: ability questions and short answers
168,sentence,Can you dance?,Can you dance?,你會跳舞嗎？,beginner,七上 複習3-4-國中2000單字,Can you;dance,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Grammar practice: ability questions and short answers
169,sentence,What can you do?,What can you do?,你會做什麼？,beginner,七上 複習3-4-國中2000單字,What can you do,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Grammar practice: ability questions and short answers
170,sentence,I can sing.,I can sing.,我會唱歌。,beginner,七上 複習3-4-國中2000單字,I can;sing,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Grammar practice: ability questions and short answers
171,sentence,I can't dance.,I can't dance.,我不會跳舞。,beginner,七上 複習3-4-國中2000單字,I can't;dance,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Grammar practice: ability questions and short answers
172,sentence,We can read English.,We can read English.,我們會讀英文。,beginner,七上 複習3-4-國中2000單字,we can;read English,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Grammar practice: ability questions and short answers
173,sentence,We can't write songs.,We can't write songs.,我們不會寫歌。,beginner,七上 複習3-4-國中2000單字,we can't;write songs,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Grammar practice: ability questions and short answers
174,sentence,They can play cards with us.,They can play cards with us.,他們會和我們玩牌。,beginner,七上 複習3-4-國中2000單字,they can;play cards;us,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Grammar practice: ability questions and short answers
175,sentence,Can Robot Z dance?,Can Robot Z dance?,Robot Z 會跳舞嗎？,beginner,七上 複習3-4-國中2000單字,Can;Robot Z;dance,grade7_1_review3_4,Review 3-4: Let's Get Some Ideas from RoomGPT + I Can Listen to Their Songs Again and Again,Merged review from Lesson 3 and Lesson 4 | L4 Grammar practice: ability questions and short answers
