id,type,english,chinese,difficulty,topic,keywords
213,sentence,"Because the table was not clean, the customer asked the cook to make a new bowl before the restaurant became full.",因為桌子不乾淨，顧客請廚師做一碗新的在餐廳坐滿前。,medium,Restaurant-常用3000單,table;customer;cook;restaurant
214,sentence,"Because the bill was not correct, the customer asked the cook to make a new bowl before the restaurant became full.",因為帳單不正確，顧客請廚師做一碗新的在餐廳坐滿前。,medium,Restaurant-常用3000單,bill;customer;cook;restaurant
215,sentence,"Because the restaurant was crowded, the customer asked the cook to make a new bowl during the busy lunch hour.",因為餐廳很擁擠，顧客請廚師做一碗新的在忙碌的午餐時間。,medium,Restaurant-常用3000單,restaurant;customer;cook;lunch
216,sentence,"After we looked at the menu, the customer asked the cook to make a new bowl during the busy lunch hour.",我們看完菜單後，顧客請廚師做一碗新的在忙碌的午餐時間。,medium,Restaurant-常用3000單,menu;customer;cook;lunch
217,sentence,"After the chef finished the dish, the customer asked the cook to make a new bowl after a short wait.",主廚完成那道菜後，顧客請廚師做一碗新的在短暫等待後。,medium,Restaurant-常用3000單,chef;customer;cook;wait
218,sentence,"After the customer paid the bill, the customer asked the cook to make a new bowl after a short wait.",顧客付完帳單後，顧客請廚師做一碗新的在短暫等待後。,medium,Restaurant-常用3000單,customer;customer;cook;wait
219,sentence,"When my father felt hungry, the customer asked the cook to make a new bowl with a friendly smile.",當我爸爸覺得餓時，顧客請廚師做一碗新的帶著友善的微笑。,medium,Restaurant-常用3000單,father;customer;cook;friendly
220,sentence,"When my sister wanted dessert, the customer asked the cook to make a new bowl with a friendly smile.",當我妹妹想要甜點時，顧客請廚師做一碗新的帶著友善的微笑。,medium,Restaurant-常用3000單,sister;customer;cook;friendly
221,sentence,"Because the soup was too salty, my mother asked for some warm water before the meal started.",因為湯太鹹，我媽媽要了一些溫水在用餐開始前。,medium,Restaurant-常用3000單,soup;mother;water;meal
222,sentence,"Because the coffee was already cold, my mother asked for some warm water before the meal started.",因為咖啡已經冷了，我媽媽要了一些溫水在用餐開始前。,medium,Restaurant-常用3000單,coffee;mother;water;meal
223,sentence,"Because the table was not clean, my mother asked for some warm water before the restaurant became full.",因為桌子不乾淨，我媽媽要了一些溫水在餐廳坐滿前。,medium,Restaurant-常用3000單,table;mother;water;restaurant
224,sentence,"Because the bill was not correct, my mother asked for some warm water before the restaurant became full.",因為帳單不正確，我媽媽要了一些溫水在餐廳坐滿前。,medium,Restaurant-常用3000單,bill;mother;water;restaurant
225,sentence,"Because the restaurant was crowded, my mother asked for some warm water during the busy lunch hour.",因為餐廳很擁擠，我媽媽要了一些溫水在忙碌的午餐時間。,medium,Restaurant-常用3000單,restaurant;mother;water;lunch
226,sentence,"After we looked at the menu, my mother asked for some warm water during the busy lunch hour.",我們看完菜單後，我媽媽要了一些溫水在忙碌的午餐時間。,medium,Restaurant-常用3000單,menu;mother;water;lunch
227,sentence,"After the chef finished the dish, my mother asked for some warm water after a short wait.",主廚完成那道菜後，我媽媽要了一些溫水在短暫等待後。,medium,Restaurant-常用3000單,chef;mother;water;wait
228,sentence,"After the customer paid the bill, my mother asked for some warm water after a short wait.",顧客付完帳單後，我媽媽要了一些溫水在短暫等待後。,medium,Restaurant-常用3000單,customer;mother;water;wait
229,sentence,"When my father felt hungry, my mother asked for some warm water with a friendly smile.",當我爸爸覺得餓時，我媽媽要了一些溫水帶著友善的微笑。,medium,Restaurant-常用3000單,father;mother;water;friendly
230,sentence,"When my sister wanted dessert, my mother asked for some warm water with a friendly smile.",當我妹妹想要甜點時，我媽媽要了一些溫水帶著友善的微笑。,medium,Restaurant-常用3000單,sister;mother;water;friendly
231,sentence,"Because the soup was too salty, the family decided to order a simple meal before the meal started.",因為湯太鹹，這家人決定點一份簡單的餐在用餐開始前。,medium,Restaurant-常用3000單,soup;family;meal;meal
232,sentence,"Because the coffee was already cold, the family decided to order a simple meal before the meal started.",因為咖啡已經冷了，這家人決定點一份簡單的餐在用餐開始前。,medium,Restaurant-常用3000單,coffee;family;meal;meal
233,sentence,"Because the table was not clean, the family decided to order a simple meal before the restaurant became full.",因為桌子不乾淨，這家人決定點一份簡單的餐在餐廳坐滿前。,medium,Restaurant-常用3000單,table;family;meal;restaurant
234,sentence,"Because the bill was not correct, the family decided to order a simple meal before the restaurant became full.",因為帳單不正確，這家人決定點一份簡單的餐在餐廳坐滿前。,medium,Restaurant-常用3000單,bill;family;meal;restaurant
235,sentence,"Because the restaurant was crowded, the family decided to order a simple meal during the busy lunch hour.",因為餐廳很擁擠，這家人決定點一份簡單的餐在忙碌的午餐時間。,medium,Restaurant-常用3000單,restaurant;family;meal;lunch
236,sentence,"After we looked at the menu, the family decided to order a simple meal during the busy lunch hour.",我們看完菜單後，這家人決定點一份簡單的餐在忙碌的午餐時間。,medium,Restaurant-常用3000單,menu;family;meal;lunch
237,sentence,"After the chef finished the dish, the family decided to order a simple meal after a short wait.",主廚完成那道菜後，這家人決定點一份簡單的餐在短暫等待後。,medium,Restaurant-常用3000單,chef;family;meal;wait
238,sentence,"After the customer paid the bill, the family decided to order a simple meal after a short wait.",顧客付完帳單後，這家人決定點一份簡單的餐在短暫等待後。,medium,Restaurant-常用3000單,customer;family;meal;wait
239,sentence,"When my father felt hungry, the family decided to order a simple meal with a friendly smile.",當我爸爸覺得餓時，這家人決定點一份簡單的餐帶著友善的微笑。,medium,Restaurant-常用3000單,father;family;meal;friendly
240,sentence,"When my sister wanted dessert, the family decided to order a simple meal with a friendly smile.",當我妹妹想要甜點時，這家人決定點一份簡單的餐帶著友善的微笑。,medium,Restaurant-常用3000單,sister;family;meal;friendly
241,sentence,"Because the soup was too salty, the teacher called the waiter politely before the meal started.",因為湯太鹹，老師有禮貌地叫服務生在用餐開始前。,medium,Restaurant-常用3000單,soup;teacher;waiter;meal
242,sentence,"Because the coffee was already cold, the teacher called the waiter politely before the meal started.",因為咖啡已經冷了，老師有禮貌地叫服務生在用餐開始前。,medium,Restaurant-常用3000單,coffee;teacher;waiter;meal
243,sentence,"Because the table was not clean, the teacher called the waiter politely before the restaurant became full.",因為桌子不乾淨，老師有禮貌地叫服務生在餐廳坐滿前。,medium,Restaurant-常用3000單,table;teacher;waiter;restaurant
244,sentence,"Because the bill was not correct, the teacher called the waiter politely before the restaurant became full.",因為帳單不正確，老師有禮貌地叫服務生在餐廳坐滿前。,medium,Restaurant-常用3000單,bill;teacher;waiter;restaurant
245,sentence,"Because the restaurant was crowded, the teacher called the waiter politely during the busy lunch hour.",因為餐廳很擁擠，老師有禮貌地叫服務生在忙碌的午餐時間。,medium,Restaurant-常用3000單,restaurant;teacher;waiter;lunch
246,sentence,"After we looked at the menu, the teacher called the waiter politely during the busy lunch hour.",我們看完菜單後，老師有禮貌地叫服務生在忙碌的午餐時間。,medium,Restaurant-常用3000單,menu;teacher;waiter;lunch
247,sentence,"After the chef finished the dish, the teacher called the waiter politely after a short wait.",主廚完成那道菜後，老師有禮貌地叫服務生在短暫等待後。,medium,Restaurant-常用3000單,chef;teacher;waiter;wait
248,sentence,"After the customer paid the bill, the teacher called the waiter politely after a short wait.",顧客付完帳單後，老師有禮貌地叫服務生在短暫等待後。,medium,Restaurant-常用3000單,customer;teacher;waiter;wait
249,sentence,"When my father felt hungry, the teacher called the waiter politely with a friendly smile.",當我爸爸覺得餓時，老師有禮貌地叫服務生帶著友善的微笑。,medium,Restaurant-常用3000單,father;teacher;waiter;friendly
250,sentence,"When my sister wanted dessert, the teacher called the waiter politely with a friendly smile.",當我妹妹想要甜點時，老師有禮貌地叫服務生帶著友善的微笑。,medium,Restaurant-常用3000單,sister;teacher;waiter;friendly
251,sentence,"Because the soup was too salty, the student checked the price on the menu before the meal started.",因為湯太鹹，學生查看菜單上的價格在用餐開始前。,medium,Restaurant-常用3000單,soup;student;price;meal
252,sentence,"Because the coffee was already cold, the student checked the price on the menu before the meal started.",因為咖啡已經冷了，學生查看菜單上的價格在用餐開始前。,medium,Restaurant-常用3000單,coffee;student;price;meal
253,sentence,"Because the table was not clean, the student checked the price on the menu before the restaurant became full.",因為桌子不乾淨，學生查看菜單上的價格在餐廳坐滿前。,medium,Restaurant-常用3000單,table;student;price;restaurant
254,sentence,"Because the bill was not correct, the student checked the price on the menu before the restaurant became full.",因為帳單不正確，學生查看菜單上的價格在餐廳坐滿前。,medium,Restaurant-常用3000單,bill;student;price;restaurant
255,sentence,"Because the restaurant was crowded, the student checked the price on the menu during the busy lunch hour.",因為餐廳很擁擠，學生查看菜單上的價格在忙碌的午餐時間。,medium,Restaurant-常用3000單,restaurant;student;price;lunch
256,sentence,"After we looked at the menu, the student checked the price on the menu during the busy lunch hour.",我們看完菜單後，學生查看菜單上的價格在忙碌的午餐時間。,medium,Restaurant-常用3000單,menu;student;price;lunch
257,sentence,"After the chef finished the dish, the student checked the price on the menu after a short wait.",主廚完成那道菜後，學生查看菜單上的價格在短暫等待後。,medium,Restaurant-常用3000單,chef;student;price;wait
258,sentence,"After the customer paid the bill, the student checked the price on the menu after a short wait.",顧客付完帳單後，學生查看菜單上的價格在短暫等待後。,medium,Restaurant-常用3000單,customer;student;price;wait
259,sentence,"When my father felt hungry, the student checked the price on the menu with a friendly smile.",當我爸爸覺得餓時，學生查看菜單上的價格帶著友善的微笑。,medium,Restaurant-常用3000單,father;student;price;friendly
260,sentence,"When my sister wanted dessert, the student checked the price on the menu with a friendly smile.",當我妹妹想要甜點時，學生查看菜單上的價格帶著友善的微笑。,medium,Restaurant-常用3000單,sister;student;price;friendly
261,sentence,"Because the soup was too salty, the doctor chose a healthy vegetable salad before the meal started.",因為湯太鹹，醫生選了一份健康蔬菜沙拉在用餐開始前。,medium,Restaurant-常用3000單,soup;doctor;salad;meal
262,sentence,"Because the coffee was already cold, the doctor chose a healthy vegetable salad before the meal started.",因為咖啡已經冷了，醫生選了一份健康蔬菜沙拉在用餐開始前。,medium,Restaurant-常用3000單,coffee;doctor;salad;meal
263,sentence,"Because the table was not clean, the doctor chose a healthy vegetable salad before the restaurant became full.",因為桌子不乾淨，醫生選了一份健康蔬菜沙拉在餐廳坐滿前。,medium,Restaurant-常用3000單,table;doctor;salad;restaurant
264,sentence,"Because the bill was not correct, the doctor chose a healthy vegetable salad before the restaurant became full.",因為帳單不正確，醫生選了一份健康蔬菜沙拉在餐廳坐滿前。,medium,Restaurant-常用3000單,bill;doctor;salad;restaurant
265,sentence,"Because the restaurant was crowded, the doctor chose a healthy vegetable salad during the busy lunch hour.",因為餐廳很擁擠，醫生選了一份健康蔬菜沙拉在忙碌的午餐時間。,medium,Restaurant-常用3000單,restaurant;doctor;salad;lunch
266,sentence,"After we looked at the menu, the doctor chose a healthy vegetable salad during the busy lunch hour.",我們看完菜單後，醫生選了一份健康蔬菜沙拉在忙碌的午餐時間。,medium,Restaurant-常用3000單,menu;doctor;salad;lunch
267,sentence,"After the chef finished the dish, the doctor chose a healthy vegetable salad after a short wait.",主廚完成那道菜後，醫生選了一份健康蔬菜沙拉在短暫等待後。,medium,Restaurant-常用3000單,chef;doctor;salad;wait
268,sentence,"After the customer paid the bill, the doctor chose a healthy vegetable salad after a short wait.",顧客付完帳單後，醫生選了一份健康蔬菜沙拉在短暫等待後。,medium,Restaurant-常用3000單,customer;doctor;salad;wait
269,sentence,"When my father felt hungry, the doctor chose a healthy vegetable salad with a friendly smile.",當我爸爸覺得餓時，醫生選了一份健康蔬菜沙拉帶著友善的微笑。,medium,Restaurant-常用3000單,father;doctor;salad;friendly
270,sentence,"When my sister wanted dessert, the doctor chose a healthy vegetable salad with a friendly smile.",當我妹妹想要甜點時，醫生選了一份健康蔬菜沙拉帶著友善的微笑。,medium,Restaurant-常用3000單,sister;doctor;salad;friendly
271,sentence,"Because the soup was too salty, the woman asked for a quiet seat before the meal started.",因為湯太鹹，女士要了一個安靜的座位在用餐開始前。,medium,Restaurant-常用3000單,soup;woman;seat;meal
272,sentence,"Because the coffee was already cold, the woman asked for a quiet seat before the meal started.",因為咖啡已經冷了，女士要了一個安靜的座位在用餐開始前。,medium,Restaurant-常用3000單,coffee;woman;seat;meal
273,sentence,"Because the table was not clean, the woman asked for a quiet seat before the restaurant became full.",因為桌子不乾淨，女士要了一個安靜的座位在餐廳坐滿前。,medium,Restaurant-常用3000單,table;woman;seat;restaurant
274,sentence,"Because the bill was not correct, the woman asked for a quiet seat before the restaurant became full.",因為帳單不正確，女士要了一個安靜的座位在餐廳坐滿前。,medium,Restaurant-常用3000單,bill;woman;seat;restaurant
275,sentence,"Because the restaurant was crowded, the woman asked for a quiet seat during the busy lunch hour.",因為餐廳很擁擠，女士要了一個安靜的座位在忙碌的午餐時間。,medium,Restaurant-常用3000單,restaurant;woman;seat;lunch
276,sentence,"After we looked at the menu, the woman asked for a quiet seat during the busy lunch hour.",我們看完菜單後，女士要了一個安靜的座位在忙碌的午餐時間。,medium,Restaurant-常用3000單,menu;woman;seat;lunch
277,sentence,"After the chef finished the dish, the woman asked for a quiet seat after a short wait.",主廚完成那道菜後，女士要了一個安靜的座位在短暫等待後。,medium,Restaurant-常用3000單,chef;woman;seat;wait
278,sentence,"After the customer paid the bill, the woman asked for a quiet seat after a short wait.",顧客付完帳單後，女士要了一個安靜的座位在短暫等待後。,medium,Restaurant-常用3000單,customer;woman;seat;wait
279,sentence,"When my father felt hungry, the woman asked for a quiet seat with a friendly smile.",當我爸爸覺得餓時，女士要了一個安靜的座位帶著友善的微笑。,medium,Restaurant-常用3000單,father;woman;seat;friendly
280,sentence,"When my sister wanted dessert, the woman asked for a quiet seat with a friendly smile.",當我妹妹想要甜點時，女士要了一個安靜的座位帶著友善的微笑。,medium,Restaurant-常用3000單,sister;woman;seat;friendly
281,sentence,"Because the soup was too salty, the man waited near the counter before the meal started.",因為湯太鹹，男士在櫃檯附近等待在用餐開始前。,medium,Restaurant-常用3000單,soup;man;counter;meal
282,sentence,"Because the coffee was already cold, the man waited near the counter before the meal started.",因為咖啡已經冷了，男士在櫃檯附近等待在用餐開始前。,medium,Restaurant-常用3000單,coffee;man;counter;meal
283,sentence,"Because the table was not clean, the man waited near the counter before the restaurant became full.",因為桌子不乾淨，男士在櫃檯附近等待在餐廳坐滿前。,medium,Restaurant-常用3000單,table;man;counter;restaurant
284,sentence,"Because the bill was not correct, the man waited near the counter before the restaurant became full.",因為帳單不正確，男士在櫃檯附近等待在餐廳坐滿前。,medium,Restaurant-常用3000單,bill;man;counter;restaurant
285,sentence,"Because the restaurant was crowded, the man waited near the counter during the busy lunch hour.",因為餐廳很擁擠，男士在櫃檯附近等待在忙碌的午餐時間。,medium,Restaurant-常用3000單,restaurant;man;counter;lunch
286,sentence,"After we looked at the menu, the man waited near the counter during the busy lunch hour.",我們看完菜單後，男士在櫃檯附近等待在忙碌的午餐時間。,medium,Restaurant-常用3000單,menu;man;counter;lunch
287,sentence,"After the chef finished the dish, the man waited near the counter after a short wait.",主廚完成那道菜後，男士在櫃檯附近等待在短暫等待後。,medium,Restaurant-常用3000單,chef;man;counter;wait
288,sentence,"After the customer paid the bill, the man waited near the counter after a short wait.",顧客付完帳單後，男士在櫃檯附近等待在短暫等待後。,medium,Restaurant-常用3000單,customer;man;counter;wait
289,sentence,"When my father felt hungry, the man waited near the counter with a friendly smile.",當我爸爸覺得餓時，男士在櫃檯附近等待帶著友善的微笑。,medium,Restaurant-常用3000單,father;man;counter;friendly
290,sentence,"When my sister wanted dessert, the man waited near the counter with a friendly smile.",當我妹妹想要甜點時，男士在櫃檯附近等待帶著友善的微笑。,medium,Restaurant-常用3000單,sister;man;counter;friendly
291,sentence,"Because the soup was too salty, the owner gave us better service before the meal started.",因為湯太鹹，老闆給我們更好的服務在用餐開始前。,medium,Restaurant-常用3000單,soup;owner;service;meal
292,sentence,"Because the coffee was already cold, the owner gave us better service before the meal started.",因為咖啡已經冷了，老闆給我們更好的服務在用餐開始前。,medium,Restaurant-常用3000單,coffee;owner;service;meal
293,sentence,"Because the table was not clean, the owner gave us better service before the restaurant became full.",因為桌子不乾淨，老闆給我們更好的服務在餐廳坐滿前。,medium,Restaurant-常用3000單,table;owner;service;restaurant
294,sentence,"Because the bill was not correct, the owner gave us better service before the restaurant became full.",因為帳單不正確，老闆給我們更好的服務在餐廳坐滿前。,medium,Restaurant-常用3000單,bill;owner;service;restaurant
295,sentence,"Because the restaurant was crowded, the owner gave us better service during the busy lunch hour.",因為餐廳很擁擠，老闆給我們更好的服務在忙碌的午餐時間。,medium,Restaurant-常用3000單,restaurant;owner;service;lunch
296,sentence,"After we looked at the menu, the owner gave us better service during the busy lunch hour.",我們看完菜單後，老闆給我們更好的服務在忙碌的午餐時間。,medium,Restaurant-常用3000單,menu;owner;service;lunch
297,sentence,"After the chef finished the dish, the owner gave us better service after a short wait.",主廚完成那道菜後，老闆給我們更好的服務在短暫等待後。,medium,Restaurant-常用3000單,chef;owner;service;wait
298,sentence,"After the customer paid the bill, the owner gave us better service after a short wait.",顧客付完帳單後，老闆給我們更好的服務在短暫等待後。,medium,Restaurant-常用3000單,customer;owner;service;wait
299,sentence,"When my father felt hungry, the owner gave us better service with a friendly smile.",當我爸爸覺得餓時，老闆給我們更好的服務帶著友善的微笑。,medium,Restaurant-常用3000單,father;owner;service;friendly
300,sentence,"When my sister wanted dessert, the owner gave us better service with a friendly smile.",當我妹妹想要甜點時，老闆給我們更好的服務帶著友善的微笑。,medium,Restaurant-常用3000單,sister;owner;service;friendly
301,sentence,"The customer was hungry after work and ordered soup, rice, and fresh fish because everyone wanted a simple dinner.",顧客下班後很餓，並點了湯、飯和新鮮魚，因為每個人都想吃簡單晚餐。,medium,Restaurant-常用3000單,customer;work;soup;rice;fish;dinner
302,sentence,"My family arrived at the restaurant early and ordered soup, rice, and fresh fish because everyone wanted a simple dinner.",我的家人很早到餐廳，並點了湯、飯和新鮮魚，因為每個人都想吃簡單晚餐。,medium,Restaurant-常用3000單,family;restaurant;soup;rice;fish;dinner
303,sentence,"The students sat at a long table and ordered soup, rice, and fresh fish because the room was bright and comfortable.",學生們坐在一張長桌旁，並點了湯、飯和新鮮魚，因為房間明亮又舒服。,medium,Restaurant-常用3000單,student;table;soup;rice;fish;room
304,sentence,"The teacher wanted a quiet place and ordered soup, rice, and fresh fish because the room was bright and comfortable.",老師想要一個安靜的位置，並點了湯、飯和新鮮魚，因為房間明亮又舒服。,medium,Restaurant-常用3000單,teacher;quiet;soup;rice;fish;room
305,sentence,"The old man had a good appetite and ordered soup, rice, and fresh fish because the restaurant was famous for dessert.",那位老人食慾很好，並點了湯、飯和新鮮魚，因為這家餐廳以甜點聞名。,medium,Restaurant-常用3000單,old man;appetite;soup;rice;fish;restaurant;dessert
306,sentence,"The young woman read the menu carefully and ordered soup, rice, and fresh fish because the restaurant was famous for dessert.",年輕女士仔細看菜單，並點了湯、飯和新鮮魚，因為這家餐廳以甜點聞名。,medium,Restaurant-常用3000單,young woman;menu;soup;rice;fish;restaurant;dessert
307,sentence,"The chef came out of the kitchen and ordered soup, rice, and fresh fish because the menu had many healthy options.",主廚從廚房走出來，並點了湯、飯和新鮮魚，因為菜單有很多健康選擇。,medium,Restaurant-常用3000單,chef;kitchen;soup;rice;fish;menu;option
308,sentence,"The waiter cleaned the small table and ordered soup, rice, and fresh fish because the menu had many healthy options.",服務生清理小桌子，並點了湯、飯和新鮮魚，因為菜單有很多健康選擇。,medium,Restaurant-常用3000單,waiter;table;soup;rice;fish;menu;option
309,sentence,"The owner stood beside the counter and ordered soup, rice, and fresh fish because the service was friendly and quick.",老闆站在櫃檯旁，並點了湯、飯和新鮮魚，因為服務友善又快速。,medium,Restaurant-常用3000單,owner;counter;soup;rice;fish;service
310,sentence,"The children looked at the dessert case and ordered soup, rice, and fresh fish because the service was friendly and quick.",孩子們看著甜點櫃，並點了湯、飯和新鮮魚，因為服務友善又快速。,medium,Restaurant-常用3000單,children;dessert;soup;rice;fish;service
311,sentence,The customer was hungry after work and asked the waiter for warm tea because the kitchen was very busy.,顧客下班後很餓，並向服務生要溫茶，因為廚房非常忙碌。,medium,Restaurant-常用3000單,customer;work;waiter;tea;kitchen
312,sentence,My family arrived at the restaurant early and asked the waiter for warm tea because the kitchen was very busy.,我的家人很早到餐廳，並向服務生要溫茶，因為廚房非常忙碌。,medium,Restaurant-常用3000單,family;restaurant;waiter;tea;kitchen
313,sentence,The students sat at a long table and asked the waiter for warm tea because the table near the window was free.,學生們坐在一張長桌旁，並向服務生要溫茶，因為窗邊的桌子是空的。,medium,Restaurant-常用3000單,student;table;waiter;tea;table;window
314,sentence,The teacher wanted a quiet place and asked the waiter for warm tea because the table near the window was free.,老師想要一個安靜的位置，並向服務生要溫茶，因為窗邊的桌子是空的。,medium,Restaurant-常用3000單,teacher;quiet;waiter;tea;table;window
315,sentence,The old man had a good appetite and asked the waiter for warm tea because the price seemed fair today.,那位老人食慾很好，並向服務生要溫茶，因為今天價格似乎合理。,medium,Restaurant-常用3000單,old man;appetite;waiter;tea;price
316,sentence,The young woman read the menu carefully and asked the waiter for warm tea because the price seemed fair today.,年輕女士仔細看菜單，並向服務生要溫茶，因為今天價格似乎合理。,medium,Restaurant-常用3000單,young woman;menu;waiter;tea;price
317,sentence,The chef came out of the kitchen and asked the waiter for warm tea because the children were still hungry.,主廚從廚房走出來，並向服務生要溫茶，因為孩子們仍然餓。,medium,Restaurant-常用3000單,chef;kitchen;waiter;tea;children
318,sentence,The waiter cleaned the small table and asked the waiter for warm tea because the children were still hungry.,服務生清理小桌子，並向服務生要溫茶，因為孩子們仍然餓。,medium,Restaurant-常用3000單,waiter;table;waiter;tea;children
319,sentence,The owner stood beside the counter and asked the waiter for warm tea because the family needed more water.,老闆站在櫃檯旁，並向服務生要溫茶，因為這家人需要更多水。,medium,Restaurant-常用3000單,owner;counter;waiter;tea;family;water
320,sentence,The children looked at the dessert case and asked the waiter for warm tea because the family needed more water.,孩子們看著甜點櫃，並向服務生要溫茶，因為這家人需要更多水。,medium,Restaurant-常用3000單,children;dessert;waiter;tea;family;water
321,sentence,The customer was hungry after work and chose chicken with vegetable salad because everyone wanted a simple dinner.,顧客下班後很餓，並選了雞肉配蔬菜沙拉，因為每個人都想吃簡單晚餐。,medium,Restaurant-常用3000單,customer;work;chicken;salad;dinner
322,sentence,My family arrived at the restaurant early and chose chicken with vegetable salad because everyone wanted a simple dinner.,我的家人很早到餐廳，並選了雞肉配蔬菜沙拉，因為每個人都想吃簡單晚餐。,medium,Restaurant-常用3000單,family;restaurant;chicken;salad;dinner
323,sentence,The students sat at a long table and chose chicken with vegetable salad because the room was bright and comfortable.,學生們坐在一張長桌旁，並選了雞肉配蔬菜沙拉，因為房間明亮又舒服。,medium,Restaurant-常用3000單,student;table;chicken;salad;room
324,sentence,The teacher wanted a quiet place and chose chicken with vegetable salad because the room was bright and comfortable.,老師想要一個安靜的位置，並選了雞肉配蔬菜沙拉，因為房間明亮又舒服。,medium,Restaurant-常用3000單,teacher;quiet;chicken;salad;room
325,sentence,The old man had a good appetite and chose chicken with vegetable salad because the restaurant was famous for dessert.,那位老人食慾很好，並選了雞肉配蔬菜沙拉，因為這家餐廳以甜點聞名。,medium,Restaurant-常用3000單,old man;appetite;chicken;salad;restaurant;dessert
326,sentence,The young woman read the menu carefully and chose chicken with vegetable salad because the restaurant was famous for dessert.,年輕女士仔細看菜單，並選了雞肉配蔬菜沙拉，因為這家餐廳以甜點聞名。,medium,Restaurant-常用3000單,young woman;menu;chicken;salad;restaurant;dessert
327,sentence,The chef came out of the kitchen and chose chicken with vegetable salad because the menu had many healthy options.,主廚從廚房走出來，並選了雞肉配蔬菜沙拉，因為菜單有很多健康選擇。,medium,Restaurant-常用3000單,chef;kitchen;chicken;salad;menu;option
328,sentence,The waiter cleaned the small table and chose chicken with vegetable salad because the menu had many healthy options.,服務生清理小桌子，並選了雞肉配蔬菜沙拉，因為菜單有很多健康選擇。,medium,Restaurant-常用3000單,waiter;table;chicken;salad;menu;option
329,sentence,The owner stood beside the counter and chose chicken with vegetable salad because the service was friendly and quick.,老闆站在櫃檯旁，並選了雞肉配蔬菜沙拉，因為服務友善又快速。,medium,Restaurant-常用3000單,owner;counter;chicken;salad;service
330,sentence,The children looked at the dessert case and chose chicken with vegetable salad because the service was friendly and quick.,孩子們看著甜點櫃，並選了雞肉配蔬菜沙拉，因為服務友善又快速。,medium,Restaurant-常用3000單,children;dessert;chicken;salad;service
331,sentence,The customer was hungry after work and asked about the price of the meal because the kitchen was very busy.,顧客下班後很餓，並詢問這餐的價格，因為廚房非常忙碌。,medium,Restaurant-常用3000單,customer;work;price;meal;kitchen
332,sentence,My family arrived at the restaurant early and asked about the price of the meal because the kitchen was very busy.,我的家人很早到餐廳，並詢問這餐的價格，因為廚房非常忙碌。,medium,Restaurant-常用3000單,family;restaurant;price;meal;kitchen
333,sentence,The students sat at a long table and asked about the price of the meal because the table near the window was free.,學生們坐在一張長桌旁，並詢問這餐的價格，因為窗邊的桌子是空的。,medium,Restaurant-常用3000單,student;table;price;meal;table;window
334,sentence,The teacher wanted a quiet place and asked about the price of the meal because the table near the window was free.,老師想要一個安靜的位置，並詢問這餐的價格，因為窗邊的桌子是空的。,medium,Restaurant-常用3000單,teacher;quiet;price;meal;table;window
335,sentence,The old man had a good appetite and asked about the price of the meal because the price seemed fair today.,那位老人食慾很好，並詢問這餐的價格，因為今天價格似乎合理。,medium,Restaurant-常用3000單,old man;appetite;price;meal;price
336,sentence,The young woman read the menu carefully and asked about the price of the meal because the price seemed fair today.,年輕女士仔細看菜單，並詢問這餐的價格，因為今天價格似乎合理。,medium,Restaurant-常用3000單,young woman;menu;price;meal;price
337,sentence,The chef came out of the kitchen and asked about the price of the meal because the children were still hungry.,主廚從廚房走出來，並詢問這餐的價格，因為孩子們仍然餓。,medium,Restaurant-常用3000單,chef;kitchen;price;meal;children
338,sentence,The waiter cleaned the small table and asked about the price of the meal because the children were still hungry.,服務生清理小桌子，並詢問這餐的價格，因為孩子們仍然餓。,medium,Restaurant-常用3000單,waiter;table;price;meal;children
339,sentence,The owner stood beside the counter and asked about the price of the meal because the family needed more water.,老闆站在櫃檯旁，並詢問這餐的價格，因為這家人需要更多水。,medium,Restaurant-常用3000單,owner;counter;price;meal;family;water
340,sentence,The children looked at the dessert case and asked about the price of the meal because the family needed more water.,孩子們看著甜點櫃，並詢問這餐的價格，因為這家人需要更多水。,medium,Restaurant-常用3000單,children;dessert;price;meal;family;water
341,sentence,The customer was hungry after work and waited for coffee and sweet cake because everyone wanted a simple dinner.,顧客下班後很餓，並等待咖啡和甜蛋糕，因為每個人都想吃簡單晚餐。,medium,Restaurant-常用3000單,customer;work;coffee;cake;dinner
342,sentence,My family arrived at the restaurant early and waited for coffee and sweet cake because everyone wanted a simple dinner.,我的家人很早到餐廳，並等待咖啡和甜蛋糕，因為每個人都想吃簡單晚餐。,medium,Restaurant-常用3000單,family;restaurant;coffee;cake;dinner
343,sentence,The students sat at a long table and waited for coffee and sweet cake because the room was bright and comfortable.,學生們坐在一張長桌旁，並等待咖啡和甜蛋糕，因為房間明亮又舒服。,medium,Restaurant-常用3000單,student;table;coffee;cake;room
344,sentence,The teacher wanted a quiet place and waited for coffee and sweet cake because the room was bright and comfortable.,老師想要一個安靜的位置，並等待咖啡和甜蛋糕，因為房間明亮又舒服。,medium,Restaurant-常用3000單,teacher;quiet;coffee;cake;room
345,sentence,The old man had a good appetite and waited for coffee and sweet cake because the restaurant was famous for dessert.,那位老人食慾很好，並等待咖啡和甜蛋糕，因為這家餐廳以甜點聞名。,medium,Restaurant-常用3000單,old man;appetite;coffee;cake;restaurant;dessert
