id,type,english,chinese,difficulty,topic,keywords
233,sentence,"During group work, the students used the calculator to review the vocabulary together.",小組合作時，學生們一起用計算機複習字彙。,medium,School-常用3000單,group;students;calculator;review;vocabulary
234,sentence,"During group work, the students used the pencil to discuss the article together.",小組合作時，學生們一起用鉛筆討論文章。,medium,School-常用3000單,group;students;pencil;discuss;article
235,sentence,"During group work, the students used the paper to answer the question together.",小組合作時，學生們一起用紙回答問題。,medium,School-常用3000單,group;students;paper;answer;question
236,sentence,"During group work, the students used the textbook to prepare the report together.",小組合作時，學生們一起用課本準備報告。,medium,School-常用3000單,group;students;textbook;prepare;report
237,sentence,"During group work, the students used the screen to organize the notebook together.",小組合作時，學生們一起用螢幕整理筆記本。,medium,School-常用3000單,group;students;screen;organize;notebook
238,sentence,"During group work, the students used the calculator to correct the assignment together.",小組合作時，學生們一起用計算機訂正作業。,medium,School-常用3000單,group;students;calculator;correct;assignment
239,sentence,"During group work, the students used the pencil to explain the example together.",小組合作時，學生們一起用鉛筆說明例子。,medium,School-常用3000單,group;students;pencil;explain;example
240,sentence,"During group work, the students used the paper to practice the dialogue together.",小組合作時，學生們一起用紙練習對話。,medium,School-常用3000單,group;students;paper;practice;dialogue
241,sentence,"Before lunch, our class went to the music room and learned to discuss the article.",午餐前，我們班到音樂教室並學習討論文章。,medium,School-常用3000單,class;music room;discuss;article
242,sentence,"Before lunch, our class went to the study room and learned to answer the question.",午餐前，我們班到自習室並學習回答問題。,medium,School-常用3000單,class;study room;answer;question
243,sentence,"Before lunch, our class went to the classroom and learned to prepare the report.",午餐前，我們班到教室並學習準備報告。,medium,School-常用3000單,class;classroom;prepare;report
244,sentence,"Before lunch, our class went to the art room and learned to organize the notebook.",午餐前，我們班到美術教室並學習整理筆記本。,medium,School-常用3000單,class;art room;organize;notebook
245,sentence,"Before lunch, our class went to the campus center and learned to correct the assignment.",午餐前，我們班到校園中心並學習訂正作業。,medium,School-常用3000單,class;campus center;correct;assignment
246,sentence,"Before lunch, our class went to the reading corner and learned to explain the example.",午餐前，我們班到閱讀角並學習說明例子。,medium,School-常用3000單,class;reading corner;explain;example
247,sentence,"Before lunch, our class went to the computer room and learned to practice the dialogue.",午餐前，我們班到電腦教室並學習練習對話。,medium,School-常用3000單,class;computer room;practice;dialogue
248,sentence,"Before lunch, our class went to the science room and learned to check the calculation.",午餐前，我們班到科學教室並學習檢查計算。,medium,School-常用3000單,class;science room;check;calculation
249,sentence,"Before lunch, our class went to the school hall and learned to read the chapter.",午餐前，我們班到學校大廳並學習閱讀章節。,medium,School-常用3000單,class;school hall;read;chapter
250,sentence,"Before lunch, our class went to the library and learned to review the vocabulary.",午餐前，我們班到圖書館並學習複習字彙。,medium,School-常用3000單,class;library;review;vocabulary
251,sentence,"The teacher gave an example, so we could organize the notebook without much help.",老師給了一個例子，所以我們能在不太需要幫助下整理筆記本。,medium,School-常用3000單,teacher;example;organize;notebook
252,sentence,"The teacher gave an example, so we could correct the assignment without much help.",老師給了一個例子，所以我們能在不太需要幫助下訂正作業。,medium,School-常用3000單,teacher;example;correct;assignment
253,sentence,"The teacher gave an example, so we could explain the example without much help.",老師給了一個例子，所以我們能在不太需要幫助下說明例子。,medium,School-常用3000單,teacher;example;explain;example
254,sentence,"The teacher gave an example, so we could practice the dialogue without much help.",老師給了一個例子，所以我們能在不太需要幫助下練習對話。,medium,School-常用3000單,teacher;example;practice;dialogue
255,sentence,"The teacher gave an example, so we could check the calculation without much help.",老師給了一個例子，所以我們能在不太需要幫助下檢查計算。,medium,School-常用3000單,teacher;example;check;calculation
256,sentence,"The teacher gave an example, so we could read the chapter without much help.",老師給了一個例子，所以我們能在不太需要幫助下閱讀章節。,medium,School-常用3000單,teacher;example;read;chapter
257,sentence,"The teacher gave an example, so we could review the vocabulary without much help.",老師給了一個例子，所以我們能在不太需要幫助下複習字彙。,medium,School-常用3000單,teacher;example;review;vocabulary
258,sentence,"The teacher gave an example, so we could discuss the article without much help.",老師給了一個例子，所以我們能在不太需要幫助下討論文章。,medium,School-常用3000單,teacher;example;discuss;article
259,sentence,"The teacher gave an example, so we could answer the question without much help.",老師給了一個例子，所以我們能在不太需要幫助下回答問題。,medium,School-常用3000單,teacher;example;answer;question
260,sentence,"The teacher gave an example, so we could prepare the report without much help.",老師給了一個例子，所以我們能在不太需要幫助下準備報告。,medium,School-常用3000單,teacher;example;prepare;report
261,sentence,Each student opened the computer and followed the instruction during science class.,每位學生都打開電腦，並在科學課中遵守指示。,medium,School-常用3000單,student;computer;instruction;science
262,sentence,Each student opened the dictionary and followed the instruction during history class.,每位學生都打開字典，並在歷史課中遵守指示。,medium,School-常用3000單,student;dictionary;instruction;history
263,sentence,Each student opened the worksheet and followed the instruction during art class.,每位學生都打開學習單，並在藝術課中遵守指示。,medium,School-常用3000單,student;worksheet;instruction;art
264,sentence,Each student opened the board and followed the instruction during music class.,每位學生都打開黑板，並在音樂課中遵守指示。,medium,School-常用3000單,student;board;instruction;music
265,sentence,Each student opened the notebook and followed the instruction during computer class.,每位學生都打開筆記本，並在電腦課中遵守指示。,medium,School-常用3000單,student;notebook;instruction;computer
266,sentence,Each student opened the computer and followed the instruction during grammar class.,每位學生都打開電腦，並在文法課中遵守指示。,medium,School-常用3000單,student;computer;instruction;grammar
267,sentence,Each student opened the dictionary and followed the instruction during reading class.,每位學生都打開字典，並在閱讀課中遵守指示。,medium,School-常用3000單,student;dictionary;instruction;reading
268,sentence,Each student opened the worksheet and followed the instruction during writing class.,每位學生都打開學習單，並在寫作課中遵守指示。,medium,School-常用3000單,student;worksheet;instruction;writing
269,sentence,Each student opened the board and followed the instruction during English class.,每位學生都打開黑板，並在英文課中遵守指示。,medium,School-常用3000單,student;board;instruction;English
270,sentence,Each student opened the notebook and followed the instruction during mathematics class.,每位學生都打開筆記本，並在數學課中遵守指示。,medium,School-常用3000單,student;notebook;instruction;mathematics
271,sentence,"After the discussion, our group had enough time to review the vocabulary clearly.",討論後，我們小組有足夠時間清楚地複習字彙。,medium,School-常用3000單,discussion;group;time;review;vocabulary
272,sentence,"After the discussion, our group had enough time to discuss the article clearly.",討論後，我們小組有足夠時間清楚地討論文章。,medium,School-常用3000單,discussion;group;time;discuss;article
273,sentence,"After the discussion, our group had enough time to answer the question clearly.",討論後，我們小組有足夠時間清楚地回答問題。,medium,School-常用3000單,discussion;group;time;answer;question
274,sentence,"After the discussion, our group had enough time to prepare the report clearly.",討論後，我們小組有足夠時間清楚地準備報告。,medium,School-常用3000單,discussion;group;time;prepare;report
275,sentence,"After the discussion, our group had enough time to organize the notebook clearly.",討論後，我們小組有足夠時間清楚地整理筆記本。,medium,School-常用3000單,discussion;group;time;organize;notebook
276,sentence,"After the discussion, our group had enough time to correct the assignment clearly.",討論後，我們小組有足夠時間清楚地訂正作業。,medium,School-常用3000單,discussion;group;time;correct;assignment
277,sentence,"After the discussion, our group had enough time to explain the example clearly.",討論後，我們小組有足夠時間清楚地說明例子。,medium,School-常用3000單,discussion;group;time;explain;example
278,sentence,"After the discussion, our group had enough time to practice the dialogue clearly.",討論後，我們小組有足夠時間清楚地練習對話。,medium,School-常用3000單,discussion;group;time;practice;dialogue
279,sentence,"After the discussion, our group had enough time to check the calculation clearly.",討論後，我們小組有足夠時間清楚地檢查計算。,medium,School-常用3000單,discussion;group;time;check;calculation
280,sentence,"After the discussion, our group had enough time to read the chapter clearly.",討論後，我們小組有足夠時間清楚地閱讀章節。,medium,School-常用3000單,discussion;group;time;read;chapter
281,sentence,The class stayed quiet while the teacher showed how to prepare the report.,老師示範如何準備報告時，全班保持安靜。,medium,School-常用3000單,class;quiet;teacher;prepare;report
282,sentence,The class stayed quiet while the teacher showed how to organize the notebook.,老師示範如何整理筆記本時，全班保持安靜。,medium,School-常用3000單,class;quiet;teacher;organize;notebook
283,sentence,The class stayed quiet while the teacher showed how to correct the assignment.,老師示範如何訂正作業時，全班保持安靜。,medium,School-常用3000單,class;quiet;teacher;correct;assignment
284,sentence,The class stayed quiet while the teacher showed how to explain the example.,老師示範如何說明例子時，全班保持安靜。,medium,School-常用3000單,class;quiet;teacher;explain;example
285,sentence,The class stayed quiet while the teacher showed how to practice the dialogue.,老師示範如何練習對話時，全班保持安靜。,medium,School-常用3000單,class;quiet;teacher;practice;dialogue
286,sentence,The class stayed quiet while the teacher showed how to check the calculation.,老師示範如何檢查計算時，全班保持安靜。,medium,School-常用3000單,class;quiet;teacher;check;calculation
287,sentence,The class stayed quiet while the teacher showed how to read the chapter.,老師示範如何閱讀章節時，全班保持安靜。,medium,School-常用3000單,class;quiet;teacher;read;chapter
288,sentence,The class stayed quiet while the teacher showed how to review the vocabulary.,老師示範如何複習字彙時，全班保持安靜。,medium,School-常用3000單,class;quiet;teacher;review;vocabulary
289,sentence,The class stayed quiet while the teacher showed how to discuss the article.,老師示範如何討論文章時，全班保持安靜。,medium,School-常用3000單,class;quiet;teacher;discuss;article
290,sentence,The class stayed quiet while the teacher showed how to answer the question.,老師示範如何回答問題時，全班保持安靜。,medium,School-常用3000單,class;quiet;teacher;answer;question
291,sentence,"At the end of the course, the students went back to the reading corner.",課程結束時，學生們回到閱讀角。,medium,School-常用3000單,course;students;reading corner
292,sentence,"At the end of the course, the students went back to the computer room.",課程結束時，學生們回到電腦教室。,medium,School-常用3000單,course;students;computer room
293,sentence,"At the end of the course, the students went back to the science room.",課程結束時，學生們回到科學教室。,medium,School-常用3000單,course;students;science room
294,sentence,"At the end of the course, the students went back to the school hall.",課程結束時，學生們回到學校大廳。,medium,School-常用3000單,course;students;school hall
295,sentence,"At the end of the course, the students went back to the library.",課程結束時，學生們回到圖書館。,medium,School-常用3000單,course;students;library
296,sentence,"At the end of the course, the students went back to the music room.",課程結束時，學生們回到音樂教室。,medium,School-常用3000單,course;students;music room
297,sentence,"At the end of the course, the students went back to the study room.",課程結束時，學生們回到自習室。,medium,School-常用3000單,course;students;study room
298,sentence,"At the end of the course, the students went back to the classroom.",課程結束時，學生們回到教室。,medium,School-常用3000單,course;students;classroom
299,sentence,"At the end of the course, the students went back to the art room.",課程結束時，學生們回到美術教室。,medium,School-常用3000單,course;students;art room
300,sentence,"At the end of the course, the students went back to the campus center.",課程結束時，學生們回到校園中心。,medium,School-常用3000單,course;students;campus center
301,sentence,"Before the English lesson ended, each student used the dictionary to read the chapter, so the class could review clearly.",英文課結束前，每位學生都用字典閱讀章節，所以全班能清楚複習。,medium,School-常用3000單,English;student;dictionary;class;review;read;chapter
302,sentence,"Before the mathematics lesson ended, each student used the notebook to discuss the article, so the class could review clearly.",數學課結束前，每位學生都用筆記本討論文章，所以全班能清楚複習。,medium,School-常用3000單,mathematics;student;notebook;class;review;discuss;article
303,sentence,"Before the science lesson ended, each student used the worksheet to prepare the report, so the class could review clearly.",科學課結束前，每位學生都用學習單準備報告，所以全班能清楚複習。,medium,School-常用3000單,science;student;worksheet;class;review;prepare;report
304,sentence,"Before the history lesson ended, each student used the computer to correct the assignment, so the class could review clearly.",歷史課結束前，每位學生都用電腦訂正作業，所以全班能清楚複習。,medium,School-常用3000單,history;student;computer;class;review;correct;assignment
305,sentence,"Before the art lesson ended, each student used the board to practice the dialogue, so the class could review clearly.",藝術課結束前，每位學生都用黑板練習對話，所以全班能清楚複習。,medium,School-常用3000單,art;student;board;class;review;practice;dialogue
306,sentence,"Before the music lesson ended, each student used the dictionary to read the chapter, so the class could review clearly.",音樂課結束前，每位學生都用字典閱讀章節，所以全班能清楚複習。,medium,School-常用3000單,music;student;dictionary;class;review;read;chapter
307,sentence,"Before the computer lesson ended, each student used the notebook to discuss the article, so the class could review clearly.",電腦課結束前，每位學生都用筆記本討論文章，所以全班能清楚複習。,medium,School-常用3000單,computer;student;notebook;class;review;discuss;article
308,sentence,"Before the grammar lesson ended, each student used the worksheet to prepare the report, so the class could review clearly.",文法課結束前，每位學生都用學習單準備報告，所以全班能清楚複習。,medium,School-常用3000單,grammar;student;worksheet;class;review;prepare;report
309,sentence,"Before the reading lesson ended, each student used the computer to correct the assignment, so the class could review clearly.",閱讀課結束前，每位學生都用電腦訂正作業，所以全班能清楚複習。,medium,School-常用3000單,reading;student;computer;class;review;correct;assignment
310,sentence,"Before the writing lesson ended, each student used the board to practice the dialogue, so the class could review clearly.",寫作課結束前，每位學生都用黑板練習對話，所以全班能清楚複習。,medium,School-常用3000單,writing;student;board;class;review;practice;dialogue
311,sentence,"After the teacher explained the assignment, our group stayed in the library to answer the question carefully.",老師說明作業後，我們小組留在圖書館仔細回答問題。,medium,School-常用3000單,teacher;assignment;group;library;answer;question
312,sentence,"After the teacher explained the assignment, our group stayed in the campus center to organize the notebook carefully.",老師說明作業後，我們小組留在校園中心仔細整理筆記本。,medium,School-常用3000單,teacher;assignment;group;campus center;organize;notebook
313,sentence,"After the teacher explained the assignment, our group stayed in the library to explain the example carefully.",老師說明作業後，我們小組留在圖書館仔細說明例子。,medium,School-常用3000單,teacher;assignment;group;library;explain;example
314,sentence,"After the teacher explained the assignment, our group stayed in the campus center to check the calculation carefully.",老師說明作業後，我們小組留在校園中心仔細檢查計算。,medium,School-常用3000單,teacher;assignment;group;campus center;check;calculation
315,sentence,"After the teacher explained the assignment, our group stayed in the library to review the vocabulary carefully.",老師說明作業後，我們小組留在圖書館仔細複習字彙。,medium,School-常用3000單,teacher;assignment;group;library;review;vocabulary
316,sentence,"After the teacher explained the assignment, our group stayed in the campus center to answer the question carefully.",老師說明作業後，我們小組留在校園中心仔細回答問題。,medium,School-常用3000單,teacher;assignment;group;campus center;answer;question
317,sentence,"After the teacher explained the assignment, our group stayed in the library to organize the notebook carefully.",老師說明作業後，我們小組留在圖書館仔細整理筆記本。,medium,School-常用3000單,teacher;assignment;group;library;organize;notebook
318,sentence,"After the teacher explained the assignment, our group stayed in the campus center to explain the example carefully.",老師說明作業後，我們小組留在校園中心仔細說明例子。,medium,School-常用3000單,teacher;assignment;group;campus center;explain;example
319,sentence,"After the teacher explained the assignment, our group stayed in the library to check the calculation carefully.",老師說明作業後，我們小組留在圖書館仔細檢查計算。,medium,School-常用3000單,teacher;assignment;group;library;check;calculation
320,sentence,"After the teacher explained the assignment, our group stayed in the campus center to review the vocabulary carefully.",老師說明作業後，我們小組留在校園中心仔細複習字彙。,medium,School-常用3000單,teacher;assignment;group;campus center;review;vocabulary
321,sentence,"When the class became quiet, the instructor wrote on the board and asked us to correct the assignment.",當全班安靜下來時，指導老師在黑板上寫字並要我們訂正作業。,medium,School-常用3000單,class;quiet;instructor;board;correct;assignment
322,sentence,"When the class became quiet, the instructor wrote on the board and asked us to practice the dialogue.",當全班安靜下來時，指導老師在黑板上寫字並要我們練習對話。,medium,School-常用3000單,class;quiet;instructor;board;practice;dialogue
323,sentence,"When the class became quiet, the instructor wrote on the board and asked us to read the chapter.",當全班安靜下來時，指導老師在黑板上寫字並要我們閱讀章節。,medium,School-常用3000單,class;quiet;instructor;board;read;chapter
324,sentence,"When the class became quiet, the instructor wrote on the board and asked us to discuss the article.",當全班安靜下來時，指導老師在黑板上寫字並要我們討論文章。,medium,School-常用3000單,class;quiet;instructor;board;discuss;article
325,sentence,"When the class became quiet, the instructor wrote on the board and asked us to prepare the report.",當全班安靜下來時，指導老師在黑板上寫字並要我們準備報告。,medium,School-常用3000單,class;quiet;instructor;board;prepare;report
326,sentence,"When the class became quiet, the instructor wrote on the board and asked us to correct the assignment, today.",當全班安靜下來時，指導老師在黑板上寫字並要我們訂正作業，今天。,medium,School-常用3000單,class;quiet;instructor;board;correct;assignment;today
327,sentence,"When the class became quiet, the instructor wrote on the board and asked us to practice the dialogue, today.",當全班安靜下來時，指導老師在黑板上寫字並要我們練習對話，今天。,medium,School-常用3000單,class;quiet;instructor;board;practice;dialogue;today
328,sentence,"When the class became quiet, the instructor wrote on the board and asked us to read the chapter, today.",當全班安靜下來時，指導老師在黑板上寫字並要我們閱讀章節，今天。,medium,School-常用3000單,class;quiet;instructor;board;read;chapter;today
329,sentence,"When the class became quiet, the instructor wrote on the board and asked us to discuss the article, today.",當全班安靜下來時，指導老師在黑板上寫字並要我們討論文章，今天。,medium,School-常用3000單,class;quiet;instructor;board;discuss;article;today
330,sentence,"When the class became quiet, the instructor wrote on the board and asked us to prepare the report, today.",當全班安靜下來時，指導老師在黑板上寫字並要我們準備報告，今天。,medium,School-常用3000單,class;quiet;instructor;board;prepare;report;today
331,sentence,"During the group discussion, one student used the textbook while another student helped to check the calculation.",小組討論時，一位學生使用課本，另一位學生幫忙檢查計算。,medium,School-常用3000單,group;discussion;student;textbook;check;calculation
332,sentence,"During the group discussion, one student used the pencil while another student helped to review the vocabulary.",小組討論時，一位學生使用鉛筆，另一位學生幫忙複習字彙。,medium,School-常用3000單,group;discussion;student;pencil;review;vocabulary
333,sentence,"During the group discussion, one student used the screen while another student helped to answer the question.",小組討論時，一位學生使用螢幕，另一位學生幫忙回答問題。,medium,School-常用3000單,group;discussion;student;screen;answer;question
334,sentence,"During the group discussion, one student used the paper while another student helped to organize the notebook.",小組討論時，一位學生使用紙，另一位學生幫忙整理筆記本。,medium,School-常用3000單,group;discussion;student;paper;organize;notebook
335,sentence,"During the group discussion, one student used the calculator while another student helped to explain the example.",小組討論時，一位學生使用計算機，另一位學生幫忙說明例子。,medium,School-常用3000單,group;discussion;student;calculator;explain;example
336,sentence,"During the group discussion, one student used the textbook while another student helped to check the calculation, today.",小組討論時，一位學生使用課本，另一位學生幫忙檢查計算，今天。,medium,School-常用3000單,group;discussion;student;textbook;check;calculation;today
337,sentence,"During the group discussion, one student used the pencil while another student helped to review the vocabulary, today.",小組討論時，一位學生使用鉛筆，另一位學生幫忙複習字彙，今天。,medium,School-常用3000單,group;discussion;student;pencil;review;vocabulary;today
338,sentence,"During the group discussion, one student used the screen while another student helped to answer the question, today.",小組討論時，一位學生使用螢幕，另一位學生幫忙回答問題，今天。,medium,School-常用3000單,group;discussion;student;screen;answer;question;today
339,sentence,"During the group discussion, one student used the paper while another student helped to organize the notebook, today.",小組討論時，一位學生使用紙，另一位學生幫忙整理筆記本，今天。,medium,School-常用3000單,group;discussion;student;paper;organize;notebook;today
340,sentence,"During the group discussion, one student used the calculator while another student helped to explain the example, today.",小組討論時，一位學生使用計算機，另一位學生幫忙說明例子，今天。,medium,School-常用3000單,group;discussion;student;calculator;explain;example;today
341,sentence,"Because the quiz was difficult, the teacher gave another example before we tried to discuss the article.",因為小考很難，老師在我們嘗試討論文章前又給了一個例子。,medium,School-常用3000單,quiz;teacher;example;discuss;article
342,sentence,"Because the quiz was difficult, the teacher gave another example before we tried to prepare the report.",因為小考很難，老師在我們嘗試準備報告前又給了一個例子。,medium,School-常用3000單,quiz;teacher;example;prepare;report
343,sentence,"Because the quiz was difficult, the teacher gave another example before we tried to correct the assignment.",因為小考很難，老師在我們嘗試訂正作業前又給了一個例子。,medium,School-常用3000單,quiz;teacher;example;correct;assignment
344,sentence,"Because the quiz was difficult, the teacher gave another example before we tried to practice the dialogue.",因為小考很難，老師在我們嘗試練習對話前又給了一個例子。,medium,School-常用3000單,quiz;teacher;example;practice;dialogue
345,sentence,"Because the quiz was difficult, the teacher gave another example before we tried to read the chapter.",因為小考很難，老師在我們嘗試閱讀章節前又給了一個例子。,medium,School-常用3000單,quiz;teacher;example;read;chapter
346,sentence,"Because the quiz was difficult, the teacher gave another example before we tried to discuss the article, today.",因為小考很難，老師在我們嘗試討論文章前又給了一個例子，今天。,medium,School-常用3000單,quiz;teacher;example;discuss;article;today
347,sentence,"Because the quiz was difficult, the teacher gave another example before we tried to prepare the report, today.",因為小考很難，老師在我們嘗試準備報告前又給了一個例子，今天。,medium,School-常用3000單,quiz;teacher;example;prepare;report;today
348,sentence,"Because the quiz was difficult, the teacher gave another example before we tried to correct the assignment, today.",因為小考很難，老師在我們嘗試訂正作業前又給了一個例子，今天。,medium,School-常用3000單,quiz;teacher;example;correct;assignment;today
349,sentence,"Because the quiz was difficult, the teacher gave another example before we tried to practice the dialogue, today.",因為小考很難，老師在我們嘗試練習對話前又給了一個例子，今天。,medium,School-常用3000單,quiz;teacher;example;practice;dialogue;today
350,sentence,"Because the quiz was difficult, the teacher gave another example before we tried to read the chapter, today.",因為小考很難，老師在我們嘗試閱讀章節前又給了一個例子，今天。,medium,School-常用3000單,quiz;teacher;example;read;chapter;today
351,sentence,"After lunch, the class returned to the science room and used the pencil for the music lesson.",午餐後，全班回到科學教室，並在音樂課中使用鉛筆。,medium,School-常用3000單,class;science room;pencil;music;lesson
352,sentence,"After lunch, the class returned to the classroom and used the screen for the computer lesson.",午餐後，全班回到教室，並在電腦課中使用螢幕。,medium,School-常用3000單,class;classroom;screen;computer;lesson
353,sentence,"After lunch, the class returned to the science room and used the paper for the grammar lesson.",午餐後，全班回到科學教室，並在文法課中使用紙。,medium,School-常用3000單,class;science room;paper;grammar;lesson
354,sentence,"After lunch, the class returned to the classroom and used the calculator for the reading lesson.",午餐後，全班回到教室，並在閱讀課中使用計算機。,medium,School-常用3000單,class;classroom;calculator;reading;lesson
355,sentence,"After lunch, the class returned to the science room and used the textbook for the writing lesson.",午餐後，全班回到科學教室，並在寫作課中使用課本。,medium,School-常用3000單,class;science room;textbook;writing;lesson
356,sentence,"After lunch, the class returned to the classroom and used the pencil for the English lesson.",午餐後，全班回到教室，並在英文課中使用鉛筆。,medium,School-常用3000單,class;classroom;pencil;English;lesson
357,sentence,"After lunch, the class returned to the science room and used the screen for the mathematics lesson.",午餐後，全班回到科學教室，並在數學課中使用螢幕。,medium,School-常用3000單,class;science room;screen;mathematics;lesson
358,sentence,"After lunch, the class returned to the classroom and used the paper for the science lesson.",午餐後，全班回到教室，並在科學課中使用紙。,medium,School-常用3000單,class;classroom;paper;science;lesson
359,sentence,"After lunch, the class returned to the science room and used the calculator for the history lesson.",午餐後，全班回到科學教室，並在歷史課中使用計算機。,medium,School-常用3000單,class;science room;calculator;history;lesson
360,sentence,"After lunch, the class returned to the classroom and used the textbook for the art lesson.",午餐後，全班回到教室，並在藝術課中使用課本。,medium,School-常用3000單,class;classroom;textbook;art;lesson
361,sentence,"The students checked the schedule, followed the instruction, and then began to practice the dialogue together.",學生們查看時間表、遵守指示，然後開始一起練習對話。,medium,School-常用3000單,students;schedule;instruction;practice;dialogue
362,sentence,"The students checked the schedule, followed the instruction, and then began to read the chapter together.",學生們查看時間表、遵守指示，然後開始一起閱讀章節。,medium,School-常用3000單,students;schedule;instruction;read;chapter
363,sentence,"The students checked the schedule, followed the instruction, and then began to discuss the article together.",學生們查看時間表、遵守指示，然後開始一起討論文章。,medium,School-常用3000單,students;schedule;instruction;discuss;article
364,sentence,"The students checked the schedule, followed the instruction, and then began to prepare the report together.",學生們查看時間表、遵守指示，然後開始一起準備報告。,medium,School-常用3000單,students;schedule;instruction;prepare;report
365,sentence,"The students checked the schedule, followed the instruction, and then began to correct the assignment together.",學生們查看時間表、遵守指示，然後開始一起訂正作業。,medium,School-常用3000單,students;schedule;instruction;correct;assignment
366,sentence,"The students checked the schedule, followed the instruction, and then began to practice the dialogue together, today.",學生們查看時間表、遵守指示，然後開始一起練習對話，今天。,medium,School-常用3000單,students;schedule;instruction;practice;dialogue;today
367,sentence,"The students checked the schedule, followed the instruction, and then began to read the chapter together, today.",學生們查看時間表、遵守指示，然後開始一起閱讀章節，今天。,medium,School-常用3000單,students;schedule;instruction;read;chapter;today
368,sentence,"The students checked the schedule, followed the instruction, and then began to discuss the article together, today.",學生們查看時間表、遵守指示，然後開始一起討論文章，今天。,medium,School-常用3000單,students;schedule;instruction;discuss;article;today
369,sentence,"The students checked the schedule, followed the instruction, and then began to prepare the report together, today.",學生們查看時間表、遵守指示，然後開始一起準備報告，今天。,medium,School-常用3000單,students;schedule;instruction;prepare;report;today
370,sentence,"The students checked the schedule, followed the instruction, and then began to correct the assignment together, today.",學生們查看時間表、遵守指示，然後開始一起訂正作業，今天。,medium,School-常用3000單,students;schedule;instruction;correct;assignment;today
371,sentence,"Before the presentation, our group practiced in the study room and learned how to review the vocabulary.",簡報前，我們小組在自習室練習，並學習如何複習字彙。,medium,School-常用3000單,presentation;group;study room;review;vocabulary
372,sentence,"Before the presentation, our group practiced in the computer room and learned how to answer the question.",簡報前，我們小組在電腦教室練習，並學習如何回答問題。,medium,School-常用3000單,presentation;group;computer room;answer;question
373,sentence,"Before the presentation, our group practiced in the study room and learned how to organize the notebook.",簡報前，我們小組在自習室練習，並學習如何整理筆記本。,medium,School-常用3000單,presentation;group;study room;organize;notebook
374,sentence,"Before the presentation, our group practiced in the computer room and learned how to explain the example.",簡報前，我們小組在電腦教室練習，並學習如何說明例子。,medium,School-常用3000單,presentation;group;computer room;explain;example
375,sentence,"Before the presentation, our group practiced in the study room and learned how to check the calculation.",簡報前，我們小組在自習室練習，並學習如何檢查計算。,medium,School-常用3000單,presentation;group;study room;check;calculation
376,sentence,"Before the presentation, our group practiced in the computer room and learned how to review the vocabulary.",簡報前，我們小組在電腦教室練習，並學習如何複習字彙。,medium,School-常用3000單,presentation;group;computer room;review;vocabulary
377,sentence,"Before the presentation, our group practiced in the study room and learned how to answer the question.",簡報前，我們小組在自習室練習，並學習如何回答問題。,medium,School-常用3000單,presentation;group;study room;answer;question
378,sentence,"Before the presentation, our group practiced in the computer room and learned how to organize the notebook.",簡報前，我們小組在電腦教室練習，並學習如何整理筆記本。,medium,School-常用3000單,presentation;group;computer room;organize;notebook
379,sentence,"Before the presentation, our group practiced in the study room and learned how to explain the example.",簡報前，我們小組在自習室練習，並學習如何說明例子。,medium,School-常用3000單,presentation;group;study room;explain;example
380,sentence,"Before the presentation, our group practiced in the computer room and learned how to check the calculation.",簡報前，我們小組在電腦教室練習，並學習如何檢查計算。,medium,School-常用3000單,presentation;group;computer room;check;calculation
381,sentence,The teacher asked every classmate to share one opinion after we finished the art task.,我們完成藝術任務後，老師要每位同學分享一個意見。,medium,School-常用3000單,teacher;classmate;opinion;art;task
382,sentence,The teacher asked every classmate to share one opinion after we finished the music task.,我們完成音樂任務後，老師要每位同學分享一個意見。,medium,School-常用3000單,teacher;classmate;opinion;music;task
383,sentence,The teacher asked every classmate to share one opinion after we finished the computer task.,我們完成電腦任務後，老師要每位同學分享一個意見。,medium,School-常用3000單,teacher;classmate;opinion;computer;task
384,sentence,The teacher asked every classmate to share one opinion after we finished the grammar task.,我們完成文法任務後，老師要每位同學分享一個意見。,medium,School-常用3000單,teacher;classmate;opinion;grammar;task
385,sentence,The teacher asked every classmate to share one opinion after we finished the reading task.,我們完成閱讀任務後，老師要每位同學分享一個意見。,medium,School-常用3000單,teacher;classmate;opinion;reading;task
386,sentence,The teacher asked every classmate to share one opinion after we finished the writing task.,我們完成寫作任務後，老師要每位同學分享一個意見。,medium,School-常用3000單,teacher;classmate;opinion;writing;task
387,sentence,The teacher asked every classmate to share one opinion after we finished the English task.,我們完成英文任務後，老師要每位同學分享一個意見。,medium,School-常用3000單,teacher;classmate;opinion;English;task
388,sentence,The teacher asked every classmate to share one opinion after we finished the mathematics task.,我們完成數學任務後，老師要每位同學分享一個意見。,medium,School-常用3000單,teacher;classmate;opinion;mathematics;task
389,sentence,The teacher asked every classmate to share one opinion after we finished the science task.,我們完成科學任務後，老師要每位同學分享一個意見。,medium,School-常用3000單,teacher;classmate;opinion;science;task
390,sentence,The teacher asked every classmate to share one opinion after we finished the history task.,我們完成歷史任務後，老師要每位同學分享一個意見。,medium,School-常用3000單,teacher;classmate;opinion;history;task
391,sentence,"At the end of the lesson, each student wrote a clear answer and corrected one mistake.",課程結束時，每位學生都寫下一個清楚答案並訂正一個錯誤。,medium,School-常用3000單,lesson;student;answer;correct;mistake
