id,type,english,chinese,difficulty,topic,keywords
225,sentence,My grandmother teaches me to be responsible for my own room and things.,我奶奶教我要對自己的房間和物品負責。,medium,Family-常用3000單,grandmother;teach;responsible;room
226,sentence,My grandfather takes care of the house when other family members are busy.,我爺爺在其他家人忙碌時照顧家裡。,medium,Family-常用3000單,grandfather;take care;house;busy
227,sentence,My grandfather encourages me to stay calm when I feel nervous before a test.,我爺爺在我考試前緊張時鼓勵我保持冷靜。,medium,Family-常用3000單,grandfather;encourage;calm;test
228,sentence,My grandfather explains family rules clearly so everyone knows what to do.,我爺爺清楚說明家規，讓每個人知道該做什麼。,medium,Family-常用3000單,grandfather;family;rule;explain
229,sentence,My grandfather enjoys taking a walk with us after a simple evening meal.,我爺爺喜歡在簡單晚餐後和我們散步。,medium,Family-常用3000單,grandfather;walk;meal;evening
230,sentence,My grandfather teaches me to be responsible for my own room and things.,我爺爺教我要對自己的房間和物品負責。,medium,Family-常用3000單,grandfather;teach;responsible;room
231,sentence,My uncle takes care of the house when other family members are busy.,我叔叔在其他家人忙碌時照顧家裡。,medium,Family-常用3000單,uncle;take care;house;busy
232,sentence,My uncle encourages me to stay calm when I feel nervous before a test.,我叔叔在我考試前緊張時鼓勵我保持冷靜。,medium,Family-常用3000單,uncle;encourage;calm;test
233,sentence,My uncle explains family rules clearly so everyone knows what to do.,我叔叔清楚說明家規，讓每個人知道該做什麼。,medium,Family-常用3000單,uncle;family;rule;explain
234,sentence,My uncle enjoys taking a walk with us after a simple evening meal.,我叔叔喜歡在簡單晚餐後和我們散步。,medium,Family-常用3000單,uncle;walk;meal;evening
235,sentence,My uncle teaches me to be responsible for my own room and things.,我叔叔教我要對自己的房間和物品負責。,medium,Family-常用3000單,uncle;teach;responsible;room
236,sentence,My aunt takes care of the house when other family members are busy.,我阿姨在其他家人忙碌時照顧家裡。,medium,Family-常用3000單,aunt;take care;house;busy
237,sentence,My aunt encourages me to stay calm when I feel nervous before a test.,我阿姨在我考試前緊張時鼓勵我保持冷靜。,medium,Family-常用3000單,aunt;encourage;calm;test
238,sentence,My aunt explains family rules clearly so everyone knows what to do.,我阿姨清楚說明家規，讓每個人知道該做什麼。,medium,Family-常用3000單,aunt;family;rule;explain
239,sentence,My aunt enjoys taking a walk with us after a simple evening meal.,我阿姨喜歡在簡單晚餐後和我們散步。,medium,Family-常用3000單,aunt;walk;meal;evening
240,sentence,My aunt teaches me to be responsible for my own room and things.,我阿姨教我要對自己的房間和物品負責。,medium,Family-常用3000單,aunt;teach;responsible;room
241,sentence,My cousin takes care of the house when other family members are busy.,我表親在其他家人忙碌時照顧家裡。,medium,Family-常用3000單,cousin;take care;house;busy
242,sentence,My cousin encourages me to stay calm when I feel nervous before a test.,我表親在我考試前緊張時鼓勵我保持冷靜。,medium,Family-常用3000單,cousin;encourage;calm;test
243,sentence,My cousin explains family rules clearly so everyone knows what to do.,我表親清楚說明家規，讓每個人知道該做什麼。,medium,Family-常用3000單,cousin;family;rule;explain
244,sentence,My cousin enjoys taking a walk with us after a simple evening meal.,我表親喜歡在簡單晚餐後和我們散步。,medium,Family-常用3000單,cousin;walk;meal;evening
245,sentence,My cousin teaches me to be responsible for my own room and things.,我表親教我要對自己的房間和物品負責。,medium,Family-常用3000單,cousin;teach;responsible;room
246,sentence,My son takes care of the house when other family members are busy.,我兒子在其他家人忙碌時照顧家裡。,medium,Family-常用3000單,son;take care;house;busy
247,sentence,My son encourages me to stay calm when I feel nervous before a test.,我兒子在我考試前緊張時鼓勵我保持冷靜。,medium,Family-常用3000單,son;encourage;calm;test
248,sentence,My son explains family rules clearly so everyone knows what to do.,我兒子清楚說明家規，讓每個人知道該做什麼。,medium,Family-常用3000單,son;family;rule;explain
249,sentence,My son enjoys taking a walk with us after a simple evening meal.,我兒子喜歡在簡單晚餐後和我們散步。,medium,Family-常用3000單,son;walk;meal;evening
250,sentence,My son teaches me to be responsible for my own room and things.,我兒子教我要對自己的房間和物品負責。,medium,Family-常用3000單,son;teach;responsible;room
251,sentence,My daughter takes care of the house when other family members are busy.,我女兒在其他家人忙碌時照顧家裡。,medium,Family-常用3000單,daughter;take care;house;busy
252,sentence,My daughter encourages me to stay calm when I feel nervous before a test.,我女兒在我考試前緊張時鼓勵我保持冷靜。,medium,Family-常用3000單,daughter;encourage;calm;test
253,sentence,My daughter explains family rules clearly so everyone knows what to do.,我女兒清楚說明家規，讓每個人知道該做什麼。,medium,Family-常用3000單,daughter;family;rule;explain
254,sentence,My daughter enjoys taking a walk with us after a simple evening meal.,我女兒喜歡在簡單晚餐後和我們散步。,medium,Family-常用3000單,daughter;walk;meal;evening
255,sentence,My daughter teaches me to be responsible for my own room and things.,我女兒教我要對自己的房間和物品負責。,medium,Family-常用3000單,daughter;teach;responsible;room
256,sentence,My wife takes care of the house when other family members are busy.,我太太在其他家人忙碌時照顧家裡。,medium,Family-常用3000單,wife;take care;house;busy
257,sentence,My wife encourages me to stay calm when I feel nervous before a test.,我太太在我考試前緊張時鼓勵我保持冷靜。,medium,Family-常用3000單,wife;encourage;calm;test
258,sentence,My wife explains family rules clearly so everyone knows what to do.,我太太清楚說明家規，讓每個人知道該做什麼。,medium,Family-常用3000單,wife;family;rule;explain
259,sentence,My wife enjoys taking a walk with us after a simple evening meal.,我太太喜歡在簡單晚餐後和我們散步。,medium,Family-常用3000單,wife;walk;meal;evening
260,sentence,My wife teaches me to be responsible for my own room and things.,我太太教我要對自己的房間和物品負責。,medium,Family-常用3000單,wife;teach;responsible;room
261,sentence,My husband takes care of the house when other family members are busy.,我先生在其他家人忙碌時照顧家裡。,medium,Family-常用3000單,husband;take care;house;busy
262,sentence,My husband encourages me to stay calm when I feel nervous before a test.,我先生在我考試前緊張時鼓勵我保持冷靜。,medium,Family-常用3000單,husband;encourage;calm;test
263,sentence,My husband explains family rules clearly so everyone knows what to do.,我先生清楚說明家規，讓每個人知道該做什麼。,medium,Family-常用3000單,husband;family;rule;explain
264,sentence,My husband enjoys taking a walk with us after a simple evening meal.,我先生喜歡在簡單晚餐後和我們散步。,medium,Family-常用3000單,husband;walk;meal;evening
265,sentence,My husband teaches me to be responsible for my own room and things.,我先生教我要對自己的房間和物品負責。,medium,Family-常用3000單,husband;teach;responsible;room
266,sentence,My parents take care of the house when other family members are busy.,我父母在其他家人忙碌時照顧家裡。,medium,Family-常用3000單,parents;take care;house;busy
267,sentence,My parents encourage me to stay calm when I feel nervous before a test.,我父母在我考試前緊張時鼓勵我保持冷靜。,medium,Family-常用3000單,parents;encourage;calm;test
268,sentence,My parents explain family rules clearly so everyone knows what to do.,我父母清楚說明家規，讓每個人知道該做什麼。,medium,Family-常用3000單,parents;family;rule;explain
269,sentence,My parents enjoy taking a walk with us after a simple evening meal.,我父母喜歡在簡單晚餐後和我們散步。,medium,Family-常用3000單,parents;walk;meal;evening
270,sentence,My parents teach me to be responsible for my own room and things.,我父母教我要對自己的房間和物品負責。,medium,Family-常用3000單,parents;teach;responsible;room
271,sentence,My children take care of the house when other family members are busy.,我的孩子們在其他家人忙碌時照顧家裡。,medium,Family-常用3000單,children;take care;house;busy
272,sentence,My children encourage me to stay calm when I feel nervous before a test.,我的孩子們在我考試前緊張時鼓勵我保持冷靜。,medium,Family-常用3000單,children;encourage;calm;test
273,sentence,My children explain family rules clearly so everyone knows what to do.,我的孩子們清楚說明家規，讓每個人知道該做什麼。,medium,Family-常用3000單,children;family;rule;explain
274,sentence,My children enjoy taking a walk with us after a simple evening meal.,我的孩子們喜歡在簡單晚餐後和我們散步。,medium,Family-常用3000單,children;walk;meal;evening
275,sentence,My children teach me to be responsible for my own room and things.,我的孩子們教我要對自己的房間和物品負責。,medium,Family-常用3000單,children;teach;responsible;room
276,sentence,My grandparents take care of the house when other family members are busy.,我的祖父母在其他家人忙碌時照顧家裡。,medium,Family-常用3000單,grandparents;take care;house;busy
277,sentence,My grandparents encourage me to stay calm when I feel nervous before a test.,我的祖父母在我考試前緊張時鼓勵我保持冷靜。,medium,Family-常用3000單,grandparents;encourage;calm;test
278,sentence,My grandparents explain family rules clearly so everyone knows what to do.,我的祖父母清楚說明家規，讓每個人知道該做什麼。,medium,Family-常用3000單,grandparents;family;rule;explain
279,sentence,My grandparents enjoy taking a walk with us after a simple evening meal.,我的祖父母喜歡在簡單晚餐後和我們散步。,medium,Family-常用3000單,grandparents;walk;meal;evening
280,sentence,My grandparents teach me to be responsible for my own room and things.,我的祖父母教我要對自己的房間和物品負責。,medium,Family-常用3000單,grandparents;teach;responsible;room
281,sentence,My family takes care of the house when other family members are busy.,我的家人在其他家人忙碌時照顧家裡。,medium,Family-常用3000單,family;take care;house;busy
282,sentence,My family encourages me to stay calm when I feel nervous before a test.,我的家人在我考試前緊張時鼓勵我保持冷靜。,medium,Family-常用3000單,family;encourage;calm;test
283,sentence,My family explains family rules clearly so everyone knows what to do.,我的家人清楚說明家規，讓每個人知道該做什麼。,medium,Family-常用3000單,family;family;rule;explain
284,sentence,My family enjoys taking a walk with us after a simple evening meal.,我的家人喜歡在簡單晚餐後和我們散步。,medium,Family-常用3000單,family;walk;meal;evening
285,sentence,My family teaches me to be responsible for my own room and things.,我的家人教我要對自己的房間和物品負責。,medium,Family-常用3000單,family;teach;responsible;room
286,sentence,My brother takes care of the house when other family members are busy.,我兄弟在其他家人忙碌時照顧家裡。,medium,Family-常用3000單,brother;take care;house;busy
287,sentence,My brother encourages me to stay calm when I feel nervous before a test.,我兄弟在我考試前緊張時鼓勵我保持冷靜。,medium,Family-常用3000單,brother;encourage;calm;test
288,sentence,My brother explains family rules clearly so everyone knows what to do.,我兄弟清楚說明家規，讓每個人知道該做什麼。,medium,Family-常用3000單,brother;family;rule;explain
289,sentence,My brother enjoys taking a walk with us after a simple evening meal.,我兄弟喜歡在簡單晚餐後和我們散步。,medium,Family-常用3000單,brother;walk;meal;evening
290,sentence,My brother teaches me to be responsible for my own room and things.,我兄弟教我要對自己的房間和物品負責。,medium,Family-常用3000單,brother;teach;responsible;room
291,sentence,My sister takes care of the house when other family members are busy.,我姊妹在其他家人忙碌時照顧家裡。,medium,Family-常用3000單,sister;take care;house;busy
292,sentence,My sister encourages me to stay calm when I feel nervous before a test.,我姊妹在我考試前緊張時鼓勵我保持冷靜。,medium,Family-常用3000單,sister;encourage;calm;test
293,sentence,My sister explains family rules clearly so everyone knows what to do.,我姊妹清楚說明家規，讓每個人知道該做什麼。,medium,Family-常用3000單,sister;family;rule;explain
294,sentence,My sister enjoys taking a walk with us after a simple evening meal.,我姊妹喜歡在簡單晚餐後和我們散步。,medium,Family-常用3000單,sister;walk;meal;evening
295,sentence,My sister teaches me to be responsible for my own room and things.,我姊妹教我要對自己的房間和物品負責。,medium,Family-常用3000單,sister;teach;responsible;room
296,sentence,My relatives take care of the house when other family members are busy.,我的親戚們在其他家人忙碌時照顧家裡。,medium,Family-常用3000單,relatives;take care;house;busy
297,sentence,My relatives encourage me to stay calm when I feel nervous before a test.,我的親戚們在我考試前緊張時鼓勵我保持冷靜。,medium,Family-常用3000單,relatives;encourage;calm;test
298,sentence,My relatives explain family rules clearly so everyone knows what to do.,我的親戚們清楚說明家規，讓每個人知道該做什麼。,medium,Family-常用3000單,relatives;family;rule;explain
299,sentence,My relatives enjoy taking a walk with us after a simple evening meal.,我的親戚們喜歡在簡單晚餐後和我們散步。,medium,Family-常用3000單,relatives;walk;meal;evening
300,sentence,My relatives teach me to be responsible for my own room and things.,我的親戚們教我要對自己的房間和物品負責。,medium,Family-常用3000單,relatives;teach;responsible;room
301,sentence,"My father helps plan our family schedule, because everyone has different work, school, and rest time.",我爸爸幫忙安排家庭行程，因為每個人的工作、上學和休息時間都不同。,medium,Family-常用3000單,father;family;schedule;work;school;rest
302,sentence,"My father speaks gently during family conversations, even when people have different opinions about small things.",我爸爸在家庭談話中溫和地說話，即使大家對小事有不同意見。,medium,Family-常用3000單,father;conversation;opinion;gentle
303,sentence,My father checks the kitchen before bedtime and makes sure the door and windows are closed.,我爸爸睡前檢查廚房，並確認門窗都關好。,medium,Family-常用3000單,father;kitchen;bedtime;door;window
304,sentence,"My father comforts younger family members when they are sad, tired, or afraid of making mistakes.",我爸爸在年幼家人難過、疲倦或害怕犯錯時安慰他們。,medium,Family-常用3000單,father;comfort;sad;tired;mistake
305,sentence,My father keeps old family photos in a box and tells us the stories behind them.,我爸爸把舊家庭照片收在盒子裡，並告訴我們照片背後的故事。,medium,Family-常用3000單,father;photo;box;story
306,sentence,"My mother helps plan our family schedule, because everyone has different work, school, and rest time.",我媽媽幫忙安排家庭行程，因為每個人的工作、上學和休息時間都不同。,medium,Family-常用3000單,mother;family;schedule;work;school;rest
307,sentence,"My mother speaks gently during family conversations, even when people have different opinions about small things.",我媽媽在家庭談話中溫和地說話，即使大家對小事有不同意見。,medium,Family-常用3000單,mother;conversation;opinion;gentle
308,sentence,My mother checks the kitchen before bedtime and makes sure the door and windows are closed.,我媽媽睡前檢查廚房，並確認門窗都關好。,medium,Family-常用3000單,mother;kitchen;bedtime;door;window
309,sentence,"My mother comforts younger family members when they are sad, tired, or afraid of making mistakes.",我媽媽在年幼家人難過、疲倦或害怕犯錯時安慰他們。,medium,Family-常用3000單,mother;comfort;sad;tired;mistake
310,sentence,My mother keeps old family photos in a box and tells us the stories behind them.,我媽媽把舊家庭照片收在盒子裡，並告訴我們照片背後的故事。,medium,Family-常用3000單,mother;photo;box;story
311,sentence,"My older brother helps plan our family schedule, because everyone has different work, school, and rest time.",我哥哥幫忙安排家庭行程，因為每個人的工作、上學和休息時間都不同。,medium,Family-常用3000單,brother;family;schedule;work;school;rest
312,sentence,"My older brother speaks gently during family conversations, even when people have different opinions about small things.",我哥哥在家庭談話中溫和地說話，即使大家對小事有不同意見。,medium,Family-常用3000單,brother;conversation;opinion;gentle
313,sentence,My older brother checks the kitchen before bedtime and makes sure the door and windows are closed.,我哥哥睡前檢查廚房，並確認門窗都關好。,medium,Family-常用3000單,brother;kitchen;bedtime;door;window
314,sentence,"My older brother comforts younger family members when they are sad, tired, or afraid of making mistakes.",我哥哥在年幼家人難過、疲倦或害怕犯錯時安慰他們。,medium,Family-常用3000單,brother;comfort;sad;tired;mistake
315,sentence,My older brother keeps old family photos in a box and tells us the stories behind them.,我哥哥把舊家庭照片收在盒子裡，並告訴我們照片背後的故事。,medium,Family-常用3000單,brother;photo;box;story
316,sentence,"My younger sister helps plan our family schedule, because everyone has different work, school, and rest time.",我妹妹幫忙安排家庭行程，因為每個人的工作、上學和休息時間都不同。,medium,Family-常用3000單,sister;family;schedule;work;school;rest
317,sentence,"My younger sister speaks gently during family conversations, even when people have different opinions about small things.",我妹妹在家庭談話中溫和地說話，即使大家對小事有不同意見。,medium,Family-常用3000單,sister;conversation;opinion;gentle
318,sentence,My younger sister checks the kitchen before bedtime and makes sure the door and windows are closed.,我妹妹睡前檢查廚房，並確認門窗都關好。,medium,Family-常用3000單,sister;kitchen;bedtime;door;window
319,sentence,"My younger sister comforts younger family members when they are sad, tired, or afraid of making mistakes.",我妹妹在年幼家人難過、疲倦或害怕犯錯時安慰他們。,medium,Family-常用3000單,sister;comfort;sad;tired;mistake
320,sentence,My younger sister keeps old family photos in a box and tells us the stories behind them.,我妹妹把舊家庭照片收在盒子裡，並告訴我們照片背後的故事。,medium,Family-常用3000單,sister;photo;box;story
321,sentence,"My grandmother helps plan our family schedule, because everyone has different work, school, and rest time.",我奶奶幫忙安排家庭行程，因為每個人的工作、上學和休息時間都不同。,medium,Family-常用3000單,grandmother;family;schedule;work;school;rest
322,sentence,"My grandmother speaks gently during family conversations, even when people have different opinions about small things.",我奶奶在家庭談話中溫和地說話，即使大家對小事有不同意見。,medium,Family-常用3000單,grandmother;conversation;opinion;gentle
323,sentence,My grandmother checks the kitchen before bedtime and makes sure the door and windows are closed.,我奶奶睡前檢查廚房，並確認門窗都關好。,medium,Family-常用3000單,grandmother;kitchen;bedtime;door;window
324,sentence,"My grandmother comforts younger family members when they are sad, tired, or afraid of making mistakes.",我奶奶在年幼家人難過、疲倦或害怕犯錯時安慰他們。,medium,Family-常用3000單,grandmother;comfort;sad;tired;mistake
325,sentence,My grandmother keeps old family photos in a box and tells us the stories behind them.,我奶奶把舊家庭照片收在盒子裡，並告訴我們照片背後的故事。,medium,Family-常用3000單,grandmother;photo;box;story
326,sentence,"My grandfather helps plan our family schedule, because everyone has different work, school, and rest time.",我爺爺幫忙安排家庭行程，因為每個人的工作、上學和休息時間都不同。,medium,Family-常用3000單,grandfather;family;schedule;work;school;rest
327,sentence,"My grandfather speaks gently during family conversations, even when people have different opinions about small things.",我爺爺在家庭談話中溫和地說話，即使大家對小事有不同意見。,medium,Family-常用3000單,grandfather;conversation;opinion;gentle
328,sentence,My grandfather checks the kitchen before bedtime and makes sure the door and windows are closed.,我爺爺睡前檢查廚房，並確認門窗都關好。,medium,Family-常用3000單,grandfather;kitchen;bedtime;door;window
329,sentence,"My grandfather comforts younger family members when they are sad, tired, or afraid of making mistakes.",我爺爺在年幼家人難過、疲倦或害怕犯錯時安慰他們。,medium,Family-常用3000單,grandfather;comfort;sad;tired;mistake
330,sentence,My grandfather keeps old family photos in a box and tells us the stories behind them.,我爺爺把舊家庭照片收在盒子裡，並告訴我們照片背後的故事。,medium,Family-常用3000單,grandfather;photo;box;story
331,sentence,"My uncle helps plan our family schedule, because everyone has different work, school, and rest time.",我叔叔幫忙安排家庭行程，因為每個人的工作、上學和休息時間都不同。,medium,Family-常用3000單,uncle;family;schedule;work;school;rest
332,sentence,"My uncle speaks gently during family conversations, even when people have different opinions about small things.",我叔叔在家庭談話中溫和地說話，即使大家對小事有不同意見。,medium,Family-常用3000單,uncle;conversation;opinion;gentle
333,sentence,My uncle checks the kitchen before bedtime and makes sure the door and windows are closed.,我叔叔睡前檢查廚房，並確認門窗都關好。,medium,Family-常用3000單,uncle;kitchen;bedtime;door;window
334,sentence,"My uncle comforts younger family members when they are sad, tired, or afraid of making mistakes.",我叔叔在年幼家人難過、疲倦或害怕犯錯時安慰他們。,medium,Family-常用3000單,uncle;comfort;sad;tired;mistake
335,sentence,My uncle keeps old family photos in a box and tells us the stories behind them.,我叔叔把舊家庭照片收在盒子裡，並告訴我們照片背後的故事。,medium,Family-常用3000單,uncle;photo;box;story
336,sentence,"My aunt helps plan our family schedule, because everyone has different work, school, and rest time.",我阿姨幫忙安排家庭行程，因為每個人的工作、上學和休息時間都不同。,medium,Family-常用3000單,aunt;family;schedule;work;school;rest
337,sentence,"My aunt speaks gently during family conversations, even when people have different opinions about small things.",我阿姨在家庭談話中溫和地說話，即使大家對小事有不同意見。,medium,Family-常用3000單,aunt;conversation;opinion;gentle
338,sentence,My aunt checks the kitchen before bedtime and makes sure the door and windows are closed.,我阿姨睡前檢查廚房，並確認門窗都關好。,medium,Family-常用3000單,aunt;kitchen;bedtime;door;window
339,sentence,"My aunt comforts younger family members when they are sad, tired, or afraid of making mistakes.",我阿姨在年幼家人難過、疲倦或害怕犯錯時安慰他們。,medium,Family-常用3000單,aunt;comfort;sad;tired;mistake
340,sentence,My aunt keeps old family photos in a box and tells us the stories behind them.,我阿姨把舊家庭照片收在盒子裡，並告訴我們照片背後的故事。,medium,Family-常用3000單,aunt;photo;box;story
341,sentence,"My cousin helps plan our family schedule, because everyone has different work, school, and rest time.",我表親幫忙安排家庭行程，因為每個人的工作、上學和休息時間都不同。,medium,Family-常用3000單,cousin;family;schedule;work;school;rest
342,sentence,"My cousin speaks gently during family conversations, even when people have different opinions about small things.",我表親在家庭談話中溫和地說話，即使大家對小事有不同意見。,medium,Family-常用3000單,cousin;conversation;opinion;gentle
343,sentence,My cousin checks the kitchen before bedtime and makes sure the door and windows are closed.,我表親睡前檢查廚房，並確認門窗都關好。,medium,Family-常用3000單,cousin;kitchen;bedtime;door;window
344,sentence,"My cousin comforts younger family members when they are sad, tired, or afraid of making mistakes.",我表親在年幼家人難過、疲倦或害怕犯錯時安慰他們。,medium,Family-常用3000單,cousin;comfort;sad;tired;mistake
345,sentence,My cousin keeps old family photos in a box and tells us the stories behind them.,我表親把舊家庭照片收在盒子裡，並告訴我們照片背後的故事。,medium,Family-常用3000單,cousin;photo;box;story
346,sentence,"My son helps plan our family schedule, because everyone has different work, school, and rest time.",我兒子幫忙安排家庭行程，因為每個人的工作、上學和休息時間都不同。,medium,Family-常用3000單,son;family;schedule;work;school;rest
347,sentence,"My son speaks gently during family conversations, even when people have different opinions about small things.",我兒子在家庭談話中溫和地說話，即使大家對小事有不同意見。,medium,Family-常用3000單,son;conversation;opinion;gentle
348,sentence,My son checks the kitchen before bedtime and makes sure the door and windows are closed.,我兒子睡前檢查廚房，並確認門窗都關好。,medium,Family-常用3000單,son;kitchen;bedtime;door;window
349,sentence,"My son comforts younger family members when they are sad, tired, or afraid of making mistakes.",我兒子在年幼家人難過、疲倦或害怕犯錯時安慰他們。,medium,Family-常用3000單,son;comfort;sad;tired;mistake
350,sentence,My son keeps old family photos in a box and tells us the stories behind them.,我兒子把舊家庭照片收在盒子裡，並告訴我們照片背後的故事。,medium,Family-常用3000單,son;photo;box;story
351,sentence,"My daughter helps plan our family schedule, because everyone has different work, school, and rest time.",我女兒幫忙安排家庭行程，因為每個人的工作、上學和休息時間都不同。,medium,Family-常用3000單,daughter;family;schedule;work;school;rest
352,sentence,"My daughter speaks gently during family conversations, even when people have different opinions about small things.",我女兒在家庭談話中溫和地說話，即使大家對小事有不同意見。,medium,Family-常用3000單,daughter;conversation;opinion;gentle
353,sentence,My daughter checks the kitchen before bedtime and makes sure the door and windows are closed.,我女兒睡前檢查廚房，並確認門窗都關好。,medium,Family-常用3000單,daughter;kitchen;bedtime;door;window
354,sentence,"My daughter comforts younger family members when they are sad, tired, or afraid of making mistakes.",我女兒在年幼家人難過、疲倦或害怕犯錯時安慰他們。,medium,Family-常用3000單,daughter;comfort;sad;tired;mistake
355,sentence,My daughter keeps old family photos in a box and tells us the stories behind them.,我女兒把舊家庭照片收在盒子裡，並告訴我們照片背後的故事。,medium,Family-常用3000單,daughter;photo;box;story
356,sentence,"My wife helps plan our family schedule, because everyone has different work, school, and rest time.",我太太幫忙安排家庭行程，因為每個人的工作、上學和休息時間都不同。,medium,Family-常用3000單,wife;family;schedule;work;school;rest
357,sentence,"My wife speaks gently during family conversations, even when people have different opinions about small things.",我太太在家庭談話中溫和地說話，即使大家對小事有不同意見。,medium,Family-常用3000單,wife;conversation;opinion;gentle
358,sentence,My wife checks the kitchen before bedtime and makes sure the door and windows are closed.,我太太睡前檢查廚房，並確認門窗都關好。,medium,Family-常用3000單,wife;kitchen;bedtime;door;window
359,sentence,"My wife comforts younger family members when they are sad, tired, or afraid of making mistakes.",我太太在年幼家人難過、疲倦或害怕犯錯時安慰他們。,medium,Family-常用3000單,wife;comfort;sad;tired;mistake
360,sentence,My wife keeps old family photos in a box and tells us the stories behind them.,我太太把舊家庭照片收在盒子裡，並告訴我們照片背後的故事。,medium,Family-常用3000單,wife;photo;box;story
361,sentence,"My husband helps plan our family schedule, because everyone has different work, school, and rest time.",我先生幫忙安排家庭行程，因為每個人的工作、上學和休息時間都不同。,medium,Family-常用3000單,husband;family;schedule;work;school;rest
362,sentence,"My husband speaks gently during family conversations, even when people have different opinions about small things.",我先生在家庭談話中溫和地說話，即使大家對小事有不同意見。,medium,Family-常用3000單,husband;conversation;opinion;gentle
363,sentence,My husband checks the kitchen before bedtime and makes sure the door and windows are closed.,我先生睡前檢查廚房，並確認門窗都關好。,medium,Family-常用3000單,husband;kitchen;bedtime;door;window
364,sentence,"My husband comforts younger family members when they are sad, tired, or afraid of making mistakes.",我先生在年幼家人難過、疲倦或害怕犯錯時安慰他們。,medium,Family-常用3000單,husband;comfort;sad;tired;mistake
365,sentence,My husband keeps old family photos in a box and tells us the stories behind them.,我先生把舊家庭照片收在盒子裡，並告訴我們照片背後的故事。,medium,Family-常用3000單,husband;photo;box;story
366,sentence,"My parents help plan our family schedule, because everyone has different work, school, and rest time.",我父母幫忙安排家庭行程，因為每個人的工作、上學和休息時間都不同。,medium,Family-常用3000單,parents;family;schedule;work;school;rest
367,sentence,"My parents speak gently during family conversations, even when people have different opinions about small things.",我父母在家庭談話中溫和地說話，即使大家對小事有不同意見。,medium,Family-常用3000單,parents;conversation;opinion;gentle
368,sentence,My parents check the kitchen before bedtime and make sure the door and windows are closed.,我父母睡前檢查廚房，並確認門窗都關好。,medium,Family-常用3000單,parents;kitchen;bedtime;door;window
369,sentence,"My parents comfort younger family members when they are sad, tired, or afraid of making mistakes.",我父母在年幼家人難過、疲倦或害怕犯錯時安慰他們。,medium,Family-常用3000單,parents;comfort;sad;tired;mistake
370,sentence,My parents keep old family photos in a box and tell us the stories behind them.,我父母把舊家庭照片收在盒子裡，並告訴我們照片背後的故事。,medium,Family-常用3000單,parents;photo;box;story
371,sentence,"My children help plan our family schedule, because everyone has different work, school, and rest time.",我的孩子們幫忙安排家庭行程，因為每個人的工作、上學和休息時間都不同。,medium,Family-常用3000單,children;family;schedule;work;school;rest
372,sentence,"My children speak gently during family conversations, even when people have different opinions about small things.",我的孩子們在家庭談話中溫和地說話，即使大家對小事有不同意見。,medium,Family-常用3000單,children;conversation;opinion;gentle
373,sentence,My children check the kitchen before bedtime and make sure the door and windows are closed.,我的孩子們睡前檢查廚房，並確認門窗都關好。,medium,Family-常用3000單,children;kitchen;bedtime;door;window
374,sentence,"My children comfort younger family members when they are sad, tired, or afraid of making mistakes.",我的孩子們在年幼家人難過、疲倦或害怕犯錯時安慰他們。,medium,Family-常用3000單,children;comfort;sad;tired;mistake
375,sentence,My children keep old family photos in a box and tell us the stories behind them.,我的孩子們把舊家庭照片收在盒子裡，並告訴我們照片背後的故事。,medium,Family-常用3000單,children;photo;box;story
376,sentence,"My grandparents help plan our family schedule, because everyone has different work, school, and rest time.",我的祖父母幫忙安排家庭行程，因為每個人的工作、上學和休息時間都不同。,medium,Family-常用3000單,grandparents;family;schedule;work;school;rest
377,sentence,"My grandparents speak gently during family conversations, even when people have different opinions about small things.",我的祖父母在家庭談話中溫和地說話，即使大家對小事有不同意見。,medium,Family-常用3000單,grandparents;conversation;opinion;gentle
378,sentence,My grandparents check the kitchen before bedtime and make sure the door and windows are closed.,我的祖父母睡前檢查廚房，並確認門窗都關好。,medium,Family-常用3000單,grandparents;kitchen;bedtime;door;window
379,sentence,"My grandparents comfort younger family members when they are sad, tired, or afraid of making mistakes.",我的祖父母在年幼家人難過、疲倦或害怕犯錯時安慰他們。,medium,Family-常用3000單,grandparents;comfort;sad;tired;mistake
380,sentence,My grandparents keep old family photos in a box and tell us the stories behind them.,我的祖父母把舊家庭照片收在盒子裡，並告訴我們照片背後的故事。,medium,Family-常用3000單,grandparents;photo;box;story
381,sentence,"My family helps plan our family schedule, because everyone has different work, school, and rest time.",我的家人幫忙安排家庭行程，因為每個人的工作、上學和休息時間都不同。,medium,Family-常用3000單,family;family;schedule;work;school;rest
382,sentence,"My family speaks gently during family conversations, even when people have different opinions about small things.",我的家人在家庭談話中溫和地說話，即使大家對小事有不同意見。,medium,Family-常用3000單,family;conversation;opinion;gentle
383,sentence,My family checks the kitchen before bedtime and makes sure the door and windows are closed.,我的家人睡前檢查廚房，並確認門窗都關好。,medium,Family-常用3000單,family;kitchen;bedtime;door;window
384,sentence,"My family comforts younger family members when they are sad, tired, or afraid of making mistakes.",我的家人在年幼家人難過、疲倦或害怕犯錯時安慰他們。,medium,Family-常用3000單,family;comfort;sad;tired;mistake
385,sentence,My family keeps old family photos in a box and tells us the stories behind them.,我的家人把舊家庭照片收在盒子裡，並告訴我們照片背後的故事。,medium,Family-常用3000單,family;photo;box;story
