id,type,english,chinese,difficulty,topic,keywords
268,sentence,The local officer looked at my airplane and gave me clear directions.,當地人員看了我的飛機後，給了我清楚的方向。,medium,Travel-常用3000單,airplane
269,sentence,The local officer looked at my train station and gave me clear directions.,當地人員看了我的火車站後，給了我清楚的方向。,medium,Travel-常用3000單,station
270,sentence,The local officer looked at my hotel room and gave me clear directions.,當地人員看了我的飯店房間後，給了我清楚的方向。,medium,Travel-常用3000單,hotel;room
271,sentence,Our teacher said the passport was important for this educational trip.,老師說護照對這次教育旅行很重要。,medium,Travel-常用3000單,passport
272,sentence,Our teacher said the ticket was important for this educational trip.,老師說票對這次教育旅行很重要。,medium,Travel-常用3000單,ticket
273,sentence,Our teacher said the reservation was important for this educational trip.,老師說預約對這次教育旅行很重要。,medium,Travel-常用3000單,reservation
274,sentence,Our teacher said the suitcase was important for this educational trip.,老師說行李箱對這次教育旅行很重要。,medium,Travel-常用3000單,suitcase
275,sentence,Our teacher said the baggage was important for this educational trip.,老師說行李對這次教育旅行很重要。,medium,Travel-常用3000單,baggage
276,sentence,Our teacher said the route was important for this educational trip.,老師說路線對這次教育旅行很重要。,medium,Travel-常用3000單,route
277,sentence,Our teacher said the airline was important for this educational trip.,老師說航空公司對這次教育旅行很重要。,medium,Travel-常用3000單,airline
278,sentence,Our teacher said the airplane was important for this educational trip.,老師說飛機對這次教育旅行很重要。,medium,Travel-常用3000單,airplane
279,sentence,Our teacher said the train station was important for this educational trip.,老師說火車站對這次教育旅行很重要。,medium,Travel-常用3000單,station
280,sentence,Our teacher said the hotel room was important for this educational trip.,老師說飯店房間對這次教育旅行很重要。,medium,Travel-常用3000單,hotel;room
281,sentence,The traveler compared the passport with the information on the notice board.,旅客把護照和公告欄上的資訊做比較。,medium,Travel-常用3000單,passport
282,sentence,The traveler compared the ticket with the information on the notice board.,旅客把票和公告欄上的資訊做比較。,medium,Travel-常用3000單,ticket
283,sentence,The traveler compared the reservation with the information on the notice board.,旅客把預約和公告欄上的資訊做比較。,medium,Travel-常用3000單,reservation
284,sentence,The traveler compared the suitcase with the information on the notice board.,旅客把行李箱和公告欄上的資訊做比較。,medium,Travel-常用3000單,suitcase
285,sentence,The traveler compared the baggage with the information on the notice board.,旅客把行李和公告欄上的資訊做比較。,medium,Travel-常用3000單,baggage
286,sentence,The traveler compared the route with the information on the notice board.,旅客把路線和公告欄上的資訊做比較。,medium,Travel-常用3000單,route
287,sentence,The traveler compared the airline with the information on the notice board.,旅客把航空公司和公告欄上的資訊做比較。,medium,Travel-常用3000單,airline
288,sentence,The traveler compared the airplane with the information on the notice board.,旅客把飛機和公告欄上的資訊做比較。,medium,Travel-常用3000單,airplane
289,sentence,The traveler compared the train station with the information on the notice board.,旅客把火車站和公告欄上的資訊做比較。,medium,Travel-常用3000單,station
290,sentence,The traveler compared the hotel room with the information on the notice board.,旅客把飯店房間和公告欄上的資訊做比較。,medium,Travel-常用3000單,hotel;room
291,sentence,Please do not forget the passport when you get off the train.,下火車時，請不要忘記護照。,medium,Travel-常用3000單,passport
292,sentence,Please do not forget the ticket when you get off the train.,下火車時，請不要忘記票。,medium,Travel-常用3000單,ticket
293,sentence,Please do not forget the reservation when you get off the train.,下火車時，請不要忘記預約。,medium,Travel-常用3000單,reservation
294,sentence,Please do not forget the suitcase when you get off the train.,下火車時，請不要忘記行李箱。,medium,Travel-常用3000單,suitcase
295,sentence,Please do not forget the baggage when you get off the train.,下火車時，請不要忘記行李。,medium,Travel-常用3000單,baggage
296,sentence,Please do not forget the route when you get off the train.,下火車時，請不要忘記路線。,medium,Travel-常用3000單,route
297,sentence,Please do not forget the airline when you get off the train.,下火車時，請不要忘記航空公司。,medium,Travel-常用3000單,airline
298,sentence,Please do not forget the airplane when you get off the train.,下火車時，請不要忘記飛機。,medium,Travel-常用3000單,airplane
299,sentence,Please do not forget the train station when you get off the train.,下火車時，請不要忘記火車站。,medium,Travel-常用3000單,station
300,sentence,Please do not forget the hotel room when you get off the train.,下火車時，請不要忘記飯店房間。,medium,Travel-常用3000單,hotel;room
301,sentence,"Before the class trip began, every student checked the passport and ticket so that nobody would miss the schedule.",班級旅行開始前，每位學生都檢查護照和車票，這樣才沒有人會錯過行程。,medium,Travel-常用3000單,passport;ticket
302,sentence,"Before the class trip began, every student checked the suitcase and baggage so that nobody would miss the schedule.",班級旅行開始前，每位學生都檢查行李箱和行李，這樣才沒有人會錯過行程。,medium,Travel-常用3000單,suitcase;baggage
303,sentence,"Before the class trip began, every student checked the reservation and route so that nobody would miss the schedule.",班級旅行開始前，每位學生都檢查預約和路線，這樣才沒有人會錯過行程。,medium,Travel-常用3000單,reservation;route
304,sentence,"Before the class trip began, every student checked the airline and airplane so that nobody would miss the schedule.",班級旅行開始前，每位學生都檢查航空公司和飛機，這樣才沒有人會錯過行程。,medium,Travel-常用3000單,airline;airplane
305,sentence,"Before the class trip began, every student checked the station and platform so that nobody would miss the schedule.",班級旅行開始前，每位學生都檢查車站和月台，這樣才沒有人會錯過行程。,medium,Travel-常用3000單,station;platform
306,sentence,"Before the class trip began, every student checked the hotel and city center so that nobody would miss the schedule.",班級旅行開始前，每位學生都檢查飯店和市中心，這樣才沒有人會錯過行程。,medium,Travel-常用3000單,hotel;city
307,sentence,"Before the class trip began, every student checked the guide and map so that nobody would miss the schedule.",班級旅行開始前，每位學生都檢查導遊和地圖，這樣才沒有人會錯過行程。,medium,Travel-常用3000單,guide;map
308,sentence,"Before the class trip began, every student checked the railroad and train station so that nobody would miss the schedule.",班級旅行開始前，每位學生都檢查鐵路和火車站，這樣才沒有人會錯過行程。,medium,Travel-常用3000單,railroad;station
309,sentence,"Before the class trip began, every student checked the country and city so that nobody would miss the schedule.",班級旅行開始前，每位學生都檢查國家和城市，這樣才沒有人會錯過行程。,medium,Travel-常用3000單,country;city
310,sentence,"Before the class trip began, every student checked the souvenir and photo so that nobody would miss the schedule.",班級旅行開始前，每位學生都檢查紀念品和照片，這樣才沒有人會錯過行程。,medium,Travel-常用3000單,souvenir;photo
311,sentence,"When we arrived in the new city, the guide used the passport and ticket to explain our first stop.",當我們抵達新的城市時，導遊使用護照和車票來說明我們的第一站。,medium,Travel-常用3000單,passport;ticket
312,sentence,"When we arrived in the new city, the guide used the suitcase and baggage to explain our first stop.",當我們抵達新的城市時，導遊使用行李箱和行李來說明我們的第一站。,medium,Travel-常用3000單,suitcase;baggage
313,sentence,"When we arrived in the new city, the guide used the reservation and route to explain our first stop.",當我們抵達新的城市時，導遊使用預約和路線來說明我們的第一站。,medium,Travel-常用3000單,reservation;route
314,sentence,"When we arrived in the new city, the guide used the airline and airplane to explain our first stop.",當我們抵達新的城市時，導遊使用航空公司和飛機來說明我們的第一站。,medium,Travel-常用3000單,airline;airplane
315,sentence,"When we arrived in the new city, the guide used the station and platform to explain our first stop.",當我們抵達新的城市時，導遊使用車站和月台來說明我們的第一站。,medium,Travel-常用3000單,station;platform
316,sentence,"When we arrived in the new city, the guide used the hotel and city center to explain our first stop.",當我們抵達新的城市時，導遊使用飯店和市中心來說明我們的第一站。,medium,Travel-常用3000單,hotel;city
317,sentence,"When we arrived in the new city, the guide used the guide and map to explain our first stop.",當我們抵達新的城市時，導遊使用導遊和地圖來說明我們的第一站。,medium,Travel-常用3000單,guide;map
318,sentence,"When we arrived in the new city, the guide used the railroad and train station to explain our first stop.",當我們抵達新的城市時，導遊使用鐵路和火車站來說明我們的第一站。,medium,Travel-常用3000單,railroad;station
319,sentence,"When we arrived in the new city, the guide used the country and city to explain our first stop.",當我們抵達新的城市時，導遊使用國家和城市來說明我們的第一站。,medium,Travel-常用3000單,country;city
320,sentence,"When we arrived in the new city, the guide used the souvenir and photo to explain our first stop.",當我們抵達新的城市時，導遊使用紀念品和照片來說明我們的第一站。,medium,Travel-常用3000單,souvenir;photo
321,sentence,The traveler became anxious because the passport and ticket was different from the information on the website.,旅客變得焦慮，因為護照和車票和網站上的資訊不同。,medium,Travel-常用3000單,passport;ticket
322,sentence,The traveler became anxious because the suitcase and baggage was different from the information on the website.,旅客變得焦慮，因為行李箱和行李和網站上的資訊不同。,medium,Travel-常用3000單,suitcase;baggage
323,sentence,The traveler became anxious because the reservation and route was different from the information on the website.,旅客變得焦慮，因為預約和路線和網站上的資訊不同。,medium,Travel-常用3000單,reservation;route
324,sentence,The traveler became anxious because the airline and airplane was different from the information on the website.,旅客變得焦慮，因為航空公司和飛機和網站上的資訊不同。,medium,Travel-常用3000單,airline;airplane
325,sentence,The traveler became anxious because the station and platform was different from the information on the website.,旅客變得焦慮，因為車站和月台和網站上的資訊不同。,medium,Travel-常用3000單,station;platform
326,sentence,The traveler became anxious because the hotel and city center was different from the information on the website.,旅客變得焦慮，因為飯店和市中心和網站上的資訊不同。,medium,Travel-常用3000單,hotel;city
327,sentence,The traveler became anxious because the guide and map was different from the information on the website.,旅客變得焦慮，因為導遊和地圖和網站上的資訊不同。,medium,Travel-常用3000單,guide;map
328,sentence,The traveler became anxious because the railroad and train station was different from the information on the website.,旅客變得焦慮，因為鐵路和火車站和網站上的資訊不同。,medium,Travel-常用3000單,railroad;station
329,sentence,The traveler became anxious because the country and city was different from the information on the website.,旅客變得焦慮，因為國家和城市和網站上的資訊不同。,medium,Travel-常用3000單,country;city
330,sentence,The traveler became anxious because the souvenir and photo was different from the information on the website.,旅客變得焦慮，因為紀念品和照片和網站上的資訊不同。,medium,Travel-常用3000單,souvenir;photo
331,sentence,My sister asked a local citizen about the passport and ticket because our phone had no signal.,妹妹向當地市民詢問護照和車票，因為我們的手機沒有訊號。,medium,Travel-常用3000單,passport;ticket
332,sentence,My sister asked a local citizen about the suitcase and baggage because our phone had no signal.,妹妹向當地市民詢問行李箱和行李，因為我們的手機沒有訊號。,medium,Travel-常用3000單,suitcase;baggage
333,sentence,My sister asked a local citizen about the reservation and route because our phone had no signal.,妹妹向當地市民詢問預約和路線，因為我們的手機沒有訊號。,medium,Travel-常用3000單,reservation;route
334,sentence,My sister asked a local citizen about the airline and airplane because our phone had no signal.,妹妹向當地市民詢問航空公司和飛機，因為我們的手機沒有訊號。,medium,Travel-常用3000單,airline;airplane
335,sentence,My sister asked a local citizen about the station and platform because our phone had no signal.,妹妹向當地市民詢問車站和月台，因為我們的手機沒有訊號。,medium,Travel-常用3000單,station;platform
336,sentence,My sister asked a local citizen about the hotel and city center because our phone had no signal.,妹妹向當地市民詢問飯店和市中心，因為我們的手機沒有訊號。,medium,Travel-常用3000單,hotel;city
337,sentence,My sister asked a local citizen about the guide and map because our phone had no signal.,妹妹向當地市民詢問導遊和地圖，因為我們的手機沒有訊號。,medium,Travel-常用3000單,guide;map
338,sentence,My sister asked a local citizen about the railroad and train station because our phone had no signal.,妹妹向當地市民詢問鐵路和火車站，因為我們的手機沒有訊號。,medium,Travel-常用3000單,railroad;station
339,sentence,My sister asked a local citizen about the country and city because our phone had no signal.,妹妹向當地市民詢問國家和城市，因為我們的手機沒有訊號。,medium,Travel-常用3000單,country;city
340,sentence,My sister asked a local citizen about the souvenir and photo because our phone had no signal.,妹妹向當地市民詢問紀念品和照片，因為我們的手機沒有訊號。,medium,Travel-常用3000單,souvenir;photo
341,sentence,"During the family trip, my mother wrote down the passport and ticket in a small notebook.",在家庭旅行中，媽媽把護照和車票寫在一本小筆記本裡。,medium,Travel-常用3000單,passport;ticket
342,sentence,"During the family trip, my mother wrote down the suitcase and baggage in a small notebook.",在家庭旅行中，媽媽把行李箱和行李寫在一本小筆記本裡。,medium,Travel-常用3000單,suitcase;baggage
343,sentence,"During the family trip, my mother wrote down the reservation and route in a small notebook.",在家庭旅行中，媽媽把預約和路線寫在一本小筆記本裡。,medium,Travel-常用3000單,reservation;route
344,sentence,"During the family trip, my mother wrote down the airline and airplane in a small notebook.",在家庭旅行中，媽媽把航空公司和飛機寫在一本小筆記本裡。,medium,Travel-常用3000單,airline;airplane
345,sentence,"During the family trip, my mother wrote down the station and platform in a small notebook.",在家庭旅行中，媽媽把車站和月台寫在一本小筆記本裡。,medium,Travel-常用3000單,station;platform
346,sentence,"During the family trip, my mother wrote down the hotel and city center in a small notebook.",在家庭旅行中，媽媽把飯店和市中心寫在一本小筆記本裡。,medium,Travel-常用3000單,hotel;city
347,sentence,"During the family trip, my mother wrote down the guide and map in a small notebook.",在家庭旅行中，媽媽把導遊和地圖寫在一本小筆記本裡。,medium,Travel-常用3000單,guide;map
348,sentence,"During the family trip, my mother wrote down the railroad and train station in a small notebook.",在家庭旅行中，媽媽把鐵路和火車站寫在一本小筆記本裡。,medium,Travel-常用3000單,railroad;station
349,sentence,"During the family trip, my mother wrote down the country and city in a small notebook.",在家庭旅行中，媽媽把國家和城市寫在一本小筆記本裡。,medium,Travel-常用3000單,country;city
350,sentence,"During the family trip, my mother wrote down the souvenir and photo in a small notebook.",在家庭旅行中，媽媽把紀念品和照片寫在一本小筆記本裡。,medium,Travel-常用3000單,souvenir;photo
351,sentence,The passenger was relieved when the officer found the passport and ticket near the information desk.,當人員在服務台附近找到護照和車票時，這位乘客鬆了一口氣。,medium,Travel-常用3000單,passport;ticket
352,sentence,The passenger was relieved when the officer found the suitcase and baggage near the information desk.,當人員在服務台附近找到行李箱和行李時，這位乘客鬆了一口氣。,medium,Travel-常用3000單,suitcase;baggage
353,sentence,The passenger was relieved when the officer found the reservation and route near the information desk.,當人員在服務台附近找到預約和路線時，這位乘客鬆了一口氣。,medium,Travel-常用3000單,reservation;route
354,sentence,The passenger was relieved when the officer found the airline and airplane near the information desk.,當人員在服務台附近找到航空公司和飛機時，這位乘客鬆了一口氣。,medium,Travel-常用3000單,airline;airplane
355,sentence,The passenger was relieved when the officer found the station and platform near the information desk.,當人員在服務台附近找到車站和月台時，這位乘客鬆了一口氣。,medium,Travel-常用3000單,station;platform
356,sentence,The passenger was relieved when the officer found the hotel and city center near the information desk.,當人員在服務台附近找到飯店和市中心時，這位乘客鬆了一口氣。,medium,Travel-常用3000單,hotel;city
357,sentence,The passenger was relieved when the officer found the guide and map near the information desk.,當人員在服務台附近找到導遊和地圖時，這位乘客鬆了一口氣。,medium,Travel-常用3000單,guide;map
358,sentence,The passenger was relieved when the officer found the railroad and train station near the information desk.,當人員在服務台附近找到鐵路和火車站時，這位乘客鬆了一口氣。,medium,Travel-常用3000單,railroad;station
359,sentence,The passenger was relieved when the officer found the country and city near the information desk.,當人員在服務台附近找到國家和城市時，這位乘客鬆了一口氣。,medium,Travel-常用3000單,country;city
360,sentence,The passenger was relieved when the officer found the souvenir and photo near the information desk.,當人員在服務台附近找到紀念品和照片時，這位乘客鬆了一口氣。,medium,Travel-常用3000單,souvenir;photo
361,sentence,Our group discussed the passport and ticket before deciding whether to take the early train.,我們小組在決定是否搭早班火車前討論了護照和車票。,medium,Travel-常用3000單,passport;ticket
362,sentence,Our group discussed the suitcase and baggage before deciding whether to take the early train.,我們小組在決定是否搭早班火車前討論了行李箱和行李。,medium,Travel-常用3000單,suitcase;baggage
363,sentence,Our group discussed the reservation and route before deciding whether to take the early train.,我們小組在決定是否搭早班火車前討論了預約和路線。,medium,Travel-常用3000單,reservation;route
364,sentence,Our group discussed the airline and airplane before deciding whether to take the early train.,我們小組在決定是否搭早班火車前討論了航空公司和飛機。,medium,Travel-常用3000單,airline;airplane
365,sentence,Our group discussed the station and platform before deciding whether to take the early train.,我們小組在決定是否搭早班火車前討論了車站和月台。,medium,Travel-常用3000單,station;platform
366,sentence,Our group discussed the hotel and city center before deciding whether to take the early train.,我們小組在決定是否搭早班火車前討論了飯店和市中心。,medium,Travel-常用3000單,hotel;city
367,sentence,Our group discussed the guide and map before deciding whether to take the early train.,我們小組在決定是否搭早班火車前討論了導遊和地圖。,medium,Travel-常用3000單,guide;map
368,sentence,Our group discussed the railroad and train station before deciding whether to take the early train.,我們小組在決定是否搭早班火車前討論了鐵路和火車站。,medium,Travel-常用3000單,railroad;station
369,sentence,Our group discussed the country and city before deciding whether to take the early train.,我們小組在決定是否搭早班火車前討論了國家和城市。,medium,Travel-常用3000單,country;city
370,sentence,Our group discussed the souvenir and photo before deciding whether to take the early train.,我們小組在決定是否搭早班火車前討論了紀念品和照片。,medium,Travel-常用3000單,souvenir;photo
371,sentence,The teacher reminded us to protect the passport and ticket while walking through the crowded market.,老師提醒我們穿過擁擠的市場時要保護好護照和車票。,medium,Travel-常用3000單,passport;ticket
372,sentence,The teacher reminded us to protect the suitcase and baggage while walking through the crowded market.,老師提醒我們穿過擁擠的市場時要保護好行李箱和行李。,medium,Travel-常用3000單,suitcase;baggage
373,sentence,The teacher reminded us to protect the reservation and route while walking through the crowded market.,老師提醒我們穿過擁擠的市場時要保護好預約和路線。,medium,Travel-常用3000單,reservation;route
374,sentence,The teacher reminded us to protect the airline and airplane while walking through the crowded market.,老師提醒我們穿過擁擠的市場時要保護好航空公司和飛機。,medium,Travel-常用3000單,airline;airplane
375,sentence,The teacher reminded us to protect the station and platform while walking through the crowded market.,老師提醒我們穿過擁擠的市場時要保護好車站和月台。,medium,Travel-常用3000單,station;platform
376,sentence,The teacher reminded us to protect the hotel and city center while walking through the crowded market.,老師提醒我們穿過擁擠的市場時要保護好飯店和市中心。,medium,Travel-常用3000單,hotel;city
377,sentence,The teacher reminded us to protect the guide and map while walking through the crowded market.,老師提醒我們穿過擁擠的市場時要保護好導遊和地圖。,medium,Travel-常用3000單,guide;map
378,sentence,The teacher reminded us to protect the railroad and train station while walking through the crowded market.,老師提醒我們穿過擁擠的市場時要保護好鐵路和火車站。,medium,Travel-常用3000單,railroad;station
379,sentence,The teacher reminded us to protect the country and city while walking through the crowded market.,老師提醒我們穿過擁擠的市場時要保護好國家和城市。,medium,Travel-常用3000單,country;city
380,sentence,The teacher reminded us to protect the souvenir and photo while walking through the crowded market.,老師提醒我們穿過擁擠的市場時要保護好紀念品和照片。,medium,Travel-常用3000單,souvenir;photo
381,sentence,"After we passed the bridge, the guide compared the passport and ticket with the old travel plan.",我們過橋後，導遊把護照和車票和舊的旅行計畫做比較。,medium,Travel-常用3000單,passport;ticket
382,sentence,"After we passed the bridge, the guide compared the suitcase and baggage with the old travel plan.",我們過橋後，導遊把行李箱和行李和舊的旅行計畫做比較。,medium,Travel-常用3000單,suitcase;baggage
383,sentence,"After we passed the bridge, the guide compared the reservation and route with the old travel plan.",我們過橋後，導遊把預約和路線和舊的旅行計畫做比較。,medium,Travel-常用3000單,reservation;route
384,sentence,"After we passed the bridge, the guide compared the airline and airplane with the old travel plan.",我們過橋後，導遊把航空公司和飛機和舊的旅行計畫做比較。,medium,Travel-常用3000單,airline;airplane
385,sentence,"After we passed the bridge, the guide compared the station and platform with the old travel plan.",我們過橋後，導遊把車站和月台和舊的旅行計畫做比較。,medium,Travel-常用3000單,station;platform
386,sentence,"After we passed the bridge, the guide compared the hotel and city center with the old travel plan.",我們過橋後，導遊把飯店和市中心和舊的旅行計畫做比較。,medium,Travel-常用3000單,hotel;city
387,sentence,"After we passed the bridge, the guide compared the guide and map with the old travel plan.",我們過橋後，導遊把導遊和地圖和舊的旅行計畫做比較。,medium,Travel-常用3000單,guide;map
388,sentence,"After we passed the bridge, the guide compared the railroad and train station with the old travel plan.",我們過橋後，導遊把鐵路和火車站和舊的旅行計畫做比較。,medium,Travel-常用3000單,railroad;station
389,sentence,"After we passed the bridge, the guide compared the country and city with the old travel plan.",我們過橋後，導遊把國家和城市和舊的旅行計畫做比較。,medium,Travel-常用3000單,country;city
390,sentence,"After we passed the bridge, the guide compared the souvenir and photo with the old travel plan.",我們過橋後，導遊把紀念品和照片和舊的旅行計畫做比較。,medium,Travel-常用3000單,souvenir;photo
391,sentence,The hotel clerk patiently checked the passport and ticket before giving us the room key.,飯店櫃檯人員在給我們房間鑰匙前，耐心地檢查護照和車票。,medium,Travel-常用3000單,passport;ticket
392,sentence,The hotel clerk patiently checked the suitcase and baggage before giving us the room key.,飯店櫃檯人員在給我們房間鑰匙前，耐心地檢查行李箱和行李。,medium,Travel-常用3000單,suitcase;baggage
393,sentence,The hotel clerk patiently checked the reservation and route before giving us the room key.,飯店櫃檯人員在給我們房間鑰匙前，耐心地檢查預約和路線。,medium,Travel-常用3000單,reservation;route
394,sentence,The hotel clerk patiently checked the airline and airplane before giving us the room key.,飯店櫃檯人員在給我們房間鑰匙前，耐心地檢查航空公司和飛機。,medium,Travel-常用3000單,airline;airplane
395,sentence,The hotel clerk patiently checked the station and platform before giving us the room key.,飯店櫃檯人員在給我們房間鑰匙前，耐心地檢查車站和月台。,medium,Travel-常用3000單,station;platform
396,sentence,The hotel clerk patiently checked the hotel and city center before giving us the room key.,飯店櫃檯人員在給我們房間鑰匙前，耐心地檢查飯店和市中心。,medium,Travel-常用3000單,hotel;city
397,sentence,The hotel clerk patiently checked the guide and map before giving us the room key.,飯店櫃檯人員在給我們房間鑰匙前，耐心地檢查導遊和地圖。,medium,Travel-常用3000單,guide;map
398,sentence,The hotel clerk patiently checked the railroad and train station before giving us the room key.,飯店櫃檯人員在給我們房間鑰匙前，耐心地檢查鐵路和火車站。,medium,Travel-常用3000單,railroad;station
399,sentence,The hotel clerk patiently checked the country and city before giving us the room key.,飯店櫃檯人員在給我們房間鑰匙前，耐心地檢查國家和城市。,medium,Travel-常用3000單,country;city
400,sentence,The hotel clerk patiently checked the souvenir and photo before giving us the room key.,飯店櫃檯人員在給我們房間鑰匙前，耐心地檢查紀念品和照片。,medium,Travel-常用3000單,souvenir;photo
401,sentence,"Before we left for the educational trip, our teacher asked every student to check the passport, ticket, and reservation and report any problem immediately.",在我們出發去教育旅行前，老師要求每位學生檢查護照、票和預約，並立刻回報任何問題。,medium,Travel-常用3000單,passport;ticket;reservation
402,sentence,"Before we left for the educational trip, our teacher asked every student to check the suitcase, baggage, and travel map and report any problem immediately.",在我們出發去教育旅行前，老師要求每位學生檢查行李箱、行李和旅行地圖，並立刻回報任何問題。,medium,Travel-常用3000單,suitcase;baggage;map
403,sentence,"Before we left for the educational trip, our teacher asked every student to check the airline, airplane, and departure gate and report any problem immediately.",在我們出發去教育旅行前，老師要求每位學生檢查航空公司、飛機和出發登機門，並立刻回報任何問題。,medium,Travel-常用3000單,airline;airplane;gate
404,sentence,"Before we left for the educational trip, our teacher asked every student to check the train station, platform, and route and report any problem immediately.",在我們出發去教育旅行前，老師要求每位學生檢查火車站、月台和路線，並立刻回報任何問題。,medium,Travel-常用3000單,station;platform;route
405,sentence,"Before we left for the educational trip, our teacher asked every student to check the hotel room, city center, and local market and report any problem immediately.",在我們出發去教育旅行前，老師要求每位學生檢查飯店房間、市中心和當地市場，並立刻回報任何問題。,medium,Travel-常用3000單,hotel;city;market
406,sentence,"Before we left for the educational trip, our teacher asked every student to check the guide, museum, and historical district and report any problem immediately.",在我們出發去教育旅行前，老師要求每位學生檢查導遊、博物館和歷史區，並立刻回報任何問題。,medium,Travel-常用3000單,guide;museum;district
407,sentence,"Before we left for the educational trip, our teacher asked every student to check the railroad, passenger, and information desk and report any problem immediately.",在我們出發去教育旅行前，老師要求每位學生檢查鐵路、乘客和服務台，並立刻回報任何問題。,medium,Travel-常用3000單,railroad;passenger;information
408,sentence,"Before we left for the educational trip, our teacher asked every student to check the country, city, and cultural environment and report any problem immediately.",在我們出發去教育旅行前，老師要求每位學生檢查國家、城市和文化環境，並立刻回報任何問題。,medium,Travel-常用3000單,country;city;environment
409,sentence,"Before we left for the educational trip, our teacher asked every student to check the souvenir, photo, and pleasant memory and report any problem immediately.",在我們出發去教育旅行前，老師要求每位學生檢查紀念品、照片和愉快回憶，並立刻回報任何問題。,medium,Travel-常用3000單,souvenir;photo;pleasant
410,sentence,"Before we left for the educational trip, our teacher asked every student to check the taxi, bridge, and quiet avenue and report any problem immediately.",在我們出發去教育旅行前，老師要求每位學生檢查計程車、橋和安靜的大街，並立刻回報任何問題。,medium,Travel-常用3000單,taxi;bridge;avenue
411,sentence,"Although the weather changed suddenly, the guide calmly explained the passport, ticket, and reservation and helped the passengers continue their journey safely.",雖然天氣突然改變，導遊仍冷靜地說明護照、票和預約，並幫助乘客安全地繼續旅程。,medium,Travel-常用3000單,passport;ticket;reservation
412,sentence,"Although the weather changed suddenly, the guide calmly explained the suitcase, baggage, and travel map and helped the passengers continue their journey safely.",雖然天氣突然改變，導遊仍冷靜地說明行李箱、行李和旅行地圖，並幫助乘客安全地繼續旅程。,medium,Travel-常用3000單,suitcase;baggage;map
413,sentence,"Although the weather changed suddenly, the guide calmly explained the airline, airplane, and departure gate and helped the passengers continue their journey safely.",雖然天氣突然改變，導遊仍冷靜地說明航空公司、飛機和出發登機門，並幫助乘客安全地繼續旅程。,medium,Travel-常用3000單,airline;airplane;gate
414,sentence,"Although the weather changed suddenly, the guide calmly explained the train station, platform, and route and helped the passengers continue their journey safely.",雖然天氣突然改變，導遊仍冷靜地說明火車站、月台和路線，並幫助乘客安全地繼續旅程。,medium,Travel-常用3000單,station;platform;route
415,sentence,"Although the weather changed suddenly, the guide calmly explained the hotel room, city center, and local market and helped the passengers continue their journey safely.",雖然天氣突然改變，導遊仍冷靜地說明飯店房間、市中心和當地市場，並幫助乘客安全地繼續旅程。,medium,Travel-常用3000單,hotel;city;market
416,sentence,"Although the weather changed suddenly, the guide calmly explained the guide, museum, and historical district and helped the passengers continue their journey safely.",雖然天氣突然改變，導遊仍冷靜地說明導遊、博物館和歷史區，並幫助乘客安全地繼續旅程。,medium,Travel-常用3000單,guide;museum;district
417,sentence,"Although the weather changed suddenly, the guide calmly explained the railroad, passenger, and information desk and helped the passengers continue their journey safely.",雖然天氣突然改變，導遊仍冷靜地說明鐵路、乘客和服務台，並幫助乘客安全地繼續旅程。,medium,Travel-常用3000單,railroad;passenger;information
418,sentence,"Although the weather changed suddenly, the guide calmly explained the country, city, and cultural environment and helped the passengers continue their journey safely.",雖然天氣突然改變，導遊仍冷靜地說明國家、城市和文化環境，並幫助乘客安全地繼續旅程。,medium,Travel-常用3000單,country;city;environment
419,sentence,"Although the weather changed suddenly, the guide calmly explained the souvenir, photo, and pleasant memory and helped the passengers continue their journey safely.",雖然天氣突然改變，導遊仍冷靜地說明紀念品、照片和愉快回憶，並幫助乘客安全地繼續旅程。,medium,Travel-常用3000單,souvenir;photo;pleasant
420,sentence,"Although the weather changed suddenly, the guide calmly explained the taxi, bridge, and quiet avenue and helped the passengers continue their journey safely.",雖然天氣突然改變，導遊仍冷靜地說明計程車、橋和安靜的大街，並幫助乘客安全地繼續旅程。,medium,Travel-常用3000單,taxi;bridge;avenue
421,sentence,"When our family arrived in the strange city, we compared the passport, ticket, and reservation with the schedule before choosing our next activity.",當我們一家人抵達陌生城市時，我們先把護照、票和預約和行程表比較，再選擇下一個活動。,medium,Travel-常用3000單,passport;ticket;reservation
422,sentence,"When our family arrived in the strange city, we compared the suitcase, baggage, and travel map with the schedule before choosing our next activity.",當我們一家人抵達陌生城市時，我們先把行李箱、行李和旅行地圖和行程表比較，再選擇下一個活動。,medium,Travel-常用3000單,suitcase;baggage;map
423,sentence,"When our family arrived in the strange city, we compared the airline, airplane, and departure gate with the schedule before choosing our next activity.",當我們一家人抵達陌生城市時，我們先把航空公司、飛機和出發登機門和行程表比較，再選擇下一個活動。,medium,Travel-常用3000單,airline;airplane;gate
424,sentence,"When our family arrived in the strange city, we compared the train station, platform, and route with the schedule before choosing our next activity.",當我們一家人抵達陌生城市時，我們先把火車站、月台和路線和行程表比較，再選擇下一個活動。,medium,Travel-常用3000單,station;platform;route
425,sentence,"When our family arrived in the strange city, we compared the hotel room, city center, and local market with the schedule before choosing our next activity.",當我們一家人抵達陌生城市時，我們先把飯店房間、市中心和當地市場和行程表比較，再選擇下一個活動。,medium,Travel-常用3000單,hotel;city;market
